CODE,NAME,YEAR,SERIES,VALUE
51,Armenia,2017,R & D personnel: Technicians - women (number in full-time equivalent),190
51,Armenia,2017,R & D personnel: Other supporting staff - total (number in full-time equivalent),531
51,Armenia,2017,R & D personnel: Other supporting staff - women (number in full-time equivalent),283
36,Australia,2004,R & D personnel: Total (number in full-time equivalent),116194.2
36,Australia,2004,R & D personnel: Researchers - total (number in full-time equivalent),81191.5
36,Australia,2004,R & D personnel: Technicians - total (number in full-time equivalent),17600
36,Australia,2004,R & D personnel: Other supporting staff - total (number in full-time equivalent),17402
36,Australia,2008,R & D personnel: Total (number in full-time equivalent),137488.7
36,Australia,2008,R & D personnel: Researchers - total (number in full-time equivalent),92648.8
36,Australia,2008,R & D personnel: Technicians - total (number in full-time equivalent),24243.3
36,Australia,2008,R & D personnel: Other supporting staff - total (number in full-time equivalent),20596.6
36,Australia,2010,R & D personnel: Total (number in full-time equivalent),147809.2
36,Australia,2010,R & D personnel: Researchers - total (number in full-time equivalent),100413.9
40,Austria,2004,R & D personnel: Total (number in full-time equivalent),42891.3
40,Austria,2004,R & D personnel: Researchers - total (number in full-time equivalent),25955.2
40,Austria,2004,R & D personnel: Researchers - women (number in full-time equivalent),4739.9
40,Austria,2004,R & D personnel: Technicians - total (number in full-time equivalent),12066.9
40,Austria,2004,R & D personnel: Technicians - women (number in full-time equivalent),2901.2
40,Austria,2004,R & D personnel: Other supporting staff - total (number in full-time equivalent),4869.2
40,Austria,2004,R & D personnel: Other supporting staff - women (number in full-time equivalent),2470.5
40,Austria,2005,R & D personnel: Total (number in full-time equivalent),47625.1
40,Austria,2005,R & D personnel: Researchers - total (number in full-time equivalent),28469.6
40,Austria,2009,R & D personnel: Total (number in full-time equivalent),56437.5
40,Austria,2009,R & D personnel: Researchers - total (number in full-time equivalent),34663.7
40,Austria,2009,R & D personnel: Researchers - women (number in full-time equivalent),7765.2
40,Austria,2009,R & D personnel: Technicians - total (number in full-time equivalent),16708.6
40,Austria,2009,R & D personnel: Technicians - women (number in full-time equivalent),3902.6
40,Austria,2009,R & D personnel: Other supporting staff - total (number in full-time equivalent),5065.2
40,Austria,2009,R & D personnel: Other supporting staff - women (number in full-time equivalent),2398.1
40,Austria,2010,R & D personnel: Total (number in full-time equivalent),59923.3
40,Austria,2010,R & D personnel: Researchers - total (number in full-time equivalent),36580.9
40,Austria,2015,R & D personnel: Total (number in full-time equivalent),71396
40,Austria,2015,R & D personnel: Researchers - total (number in full-time equivalent),43562
40,Austria,2015,R & D personnel: Researchers - women (number in full-time equivalent),10114
40,Austria,2015,R & D personnel: Technicians - total (number in full-time equivalent),22387
40,Austria,2015,R & D personnel: Technicians - women (number in full-time equivalent),4651
40,Austria,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),5447
40,Austria,2015,R & D personnel: Other supporting staff - women (number in full-time equivalent),2326
40,Austria,2016,R & D personnel: Total (number in full-time equivalent),74897
40,Austria,2016,R & D personnel: Researchers - total (number in full-time equivalent),44933
40,Austria,2017,R & D personnel: Total (number in full-time equivalent),77880
31,Azerbaijan,2005,R & D personnel: Total (number in full-time equivalent),18164
31,Azerbaijan,2005,R & D personnel: Researchers - total (number in full-time equivalent),11603
31,Azerbaijan,2005,R & D personnel: Researchers - women (number in full-time equivalent),6056
31,Azerbaijan,2005,R & D personnel: Technicians - total (number in full-time equivalent),1825
31,Azerbaijan,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),3086
31,Azerbaijan,2010,R & D personnel: Total (number in full-time equivalent),17924
31,Azerbaijan,2010,R & D personnel: Researchers - total (number in full-time equivalent),11037
31,Azerbaijan,2010,R & D personnel: Researchers - women (number in full-time equivalent),6101
31,Azerbaijan,2010,R & D personnel: Technicians - total (number in full-time equivalent),1819
31,Azerbaijan,2010,R & D personnel: Technicians - women (number in full-time equivalent),2174
31,Azerbaijan,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),3531
31,Azerbaijan,2010,R & D personnel: Other supporting staff - women (number in full-time equivalent),1866
31,Azerbaijan,2017,R & D personnel: Total (number in full-time equivalent),20580
31,Azerbaijan,2017,R & D personnel: Researchers - total (number in full-time equivalent),14732
31,Azerbaijan,2017,R & D personnel: Researchers - women (number in full-time equivalent),8698
31,Azerbaijan,2017,R & D personnel: Technicians - total (number in full-time equivalent),1902
31,Azerbaijan,2017,R & D personnel: Technicians - women (number in full-time equivalent),2014
31,Azerbaijan,2017,R & D personnel: Other supporting staff - total (number in full-time equivalent),2244
31,Azerbaijan,2017,R & D personnel: Other supporting staff - women (number in full-time equivalent),1325
48,Bahrain,2014,R & D personnel: Total (number in full-time equivalent),562
48,Bahrain,2014,R & D personnel: Researchers - total (number in full-time equivalent),493
48,Bahrain,2014,R & D personnel: Researchers - women (number in full-time equivalent),205
48,Bahrain,2014,R & D personnel: Technicians - total (number in full-time equivalent),23
48,Bahrain,2014,R & D personnel: Technicians - women (number in full-time equivalent),12
48,Bahrain,2014,R & D personnel: Other supporting staff - total (number in full-time equivalent),94
48,Bahrain,2014,R & D personnel: Other supporting staff - women (number in full-time equivalent),16
112,Belarus,2005,R & D personnel: Total (number in full-time equivalent),30222
112,Belarus,2005,R & D personnel: Researchers - total (number in full-time equivalent),18267
112,Belarus,2005,R & D personnel: Researchers - women (number in full-time equivalent),7897
112,Belarus,2005,R & D personnel: Technicians - total (number in full-time equivalent),2112
112,Belarus,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),5763
112,Belarus,2010,R & D personnel: Total (number in full-time equivalent),31712
112,Belarus,2010,R & D personnel: Researchers - total (number in full-time equivalent),19879
112,Belarus,2010,R & D personnel: Researchers - women (number in full-time equivalent),8392
112,Belarus,2010,R & D personnel: Technicians - total (number in full-time equivalent),2248
112,Belarus,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),9585
112,Belarus,2017,R & D personnel: Total (number in full-time equivalent),26483
112,Belarus,2017,R & D personnel: Researchers - total (number in full-time equivalent),17089
112,Belarus,2017,R & D personnel: Researchers - women (number in full-time equivalent),6785
112,Belarus,2017,R & D personnel: Technicians - total (number in full-time equivalent),1691
112,Belarus,2017,R & D personnel: Other supporting staff - total (number in full-time equivalent),7703
56,Belgium,2005,R & D personnel: Total (number in full-time equivalent),53517.097
56,Belgium,2005,R & D personnel: Researchers - total (number in full-time equivalent),33146.014
56,Belgium,2005,R & D personnel: Researchers - women (number in full-time equivalent),9769.341
56,Belgium,2005,R & D personnel: Technicians - total (number in full-time equivalent),15046.6
56,Belgium,2005,R & D personnel: Technicians - women (number in full-time equivalent),4585.258
56,Belgium,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),5324.483
56,Belgium,2005,R & D personnel: Other supporting staff - women (number in full-time equivalent),2702.227
56,Belgium,2010,R & D personnel: Total (number in full-time equivalent),60074.572
56,Belgium,2010,R & D personnel: Researchers - total (number in full-time equivalent),40832.467
56,Belgium,2010,R & D personnel: Researchers - women (number in full-time equivalent),12962.127
56,Belgium,2010,R & D personnel: Technicians - total (number in full-time equivalent),14400.636
56,Belgium,2010,R & D personnel: Technicians - women (number in full-time equivalent),5078.669
56,Belgium,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),4841.469
56,Belgium,2010,R & D personnel: Other supporting staff - women (number in full-time equivalent),2516.668
56,Belgium,2011,R & D personnel: Total (number in full-time equivalent),62894.678
56,Belgium,2011,R & D personnel: Researchers - total (number in full-time equivalent),42685.773
56,Belgium,2011,R & D personnel: Researchers - women (number in full-time equivalent),13544.872
56,Belgium,2011,R & D personnel: Technicians - total (number in full-time equivalent),15175.941
56,Belgium,2011,R & D personnel: Technicians - women (number in full-time equivalent),5231.968
56,Belgium,2011,R & D personnel: Other supporting staff - total (number in full-time equivalent),5032.964
56,Belgium,2011,R & D personnel: Other supporting staff - women (number in full-time equivalent),2574.675
56,Belgium,2017,R & D personnel: Total (number in full-time equivalent),84045.7
56,Belgium,2017,R & D personnel: Researchers - total (number in full-time equivalent),56483.58
204,Benin,2007,R & D personnel: Researchers - total (number in full-time equivalent),1000
60,Bermuda,2010,R & D personnel: Total (number in full-time equivalent),80
60,Bermuda,2010,R & D personnel: Researchers - total (number in full-time equivalent),41
60,Bermuda,2010,R & D personnel: Researchers - women (number in full-time equivalent),17
60,Bermuda,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),29
60,Bermuda,2010,R & D personnel: Other supporting staff - women (number in full-time equivalent),13
60,Bermuda,2015,R & D personnel: Total (number in full-time equivalent),60
60,Bermuda,2015,R & D personnel: Researchers - total (number in full-time equivalent),34
60,Bermuda,2015,R & D personnel: Researchers - women (number in full-time equivalent),11
60,Bermuda,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),22
60,Bermuda,2015,R & D personnel: Other supporting staff - women (number in full-time equivalent),12
68,Bolivia (Plurin. State of),2002,R & D personnel: Total (number in full-time equivalent),1090
68,Bolivia (Plurin. State of),2002,R & D personnel: Researchers - total (number in full-time equivalent),1040
68,Bolivia (Plurin. State of),2002,R & D personnel: Other supporting staff - total (number in full-time equivalent),50
68,Bolivia (Plurin. State of),2010,R & D personnel: Total (number in full-time equivalent),2496.6
68,Bolivia (Plurin. State of),2010,R & D personnel: Researchers - total (number in full-time equivalent),1645.975
68,Bolivia (Plurin. State of),2010,R & D personnel: Technicians - total (number in full-time equivalent),257.5
68,Bolivia (Plurin. State of),2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),593.125
70,Bosnia and Herzegovina,2005,R & D personnel: Total (number in full-time equivalent),730.982
70,Bosnia and Herzegovina,2005,R & D personnel: Researchers - total (number in full-time equivalent),252.813
70,Bosnia and Herzegovina,2005,R & D personnel: Technicians - total (number in full-time equivalent),198.169
70,Bosnia and Herzegovina,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),280
70,Bosnia and Herzegovina,2007,R & D personnel: Total (number in full-time equivalent),1554.088
70,Bosnia and Herzegovina,2007,R & D personnel: Researchers - total (number in full-time equivalent),745.17
70,Bosnia and Herzegovina,2007,R & D personnel: Technicians - total (number in full-time equivalent),269.918
70,Bosnia and Herzegovina,2007,R & D personnel: Other supporting staff - total (number in full-time equivalent),536
70,Bosnia and Herzegovina,2017,R & D personnel: Total (number in full-time equivalent),2425.8
70,Bosnia and Herzegovina,2017,R & D personnel: Researchers - total (number in full-time equivalent),1626.9
70,Bosnia and Herzegovina,2017,R & D personnel: Researchers - women (number in full-time equivalent),747.8
70,Bosnia and Herzegovina,2017,R & D personnel: Technicians - total (number in full-time equivalent),224.4
70,Bosnia and Herzegovina,2017,R & D personnel: Technicians - women (number in full-time equivalent),118.5
70,Bosnia and Herzegovina,2017,R & D personnel: Other supporting staff - total (number in full-time equivalent),205.3
70,Bosnia and Herzegovina,2017,R & D personnel: Other supporting staff - women (number in full-time equivalent),130.8
72,Botswana,2005,R & D personnel: Researchers - women (number in full-time equivalent),533
72,Botswana,2013,R & D personnel: Total (number in full-time equivalent),1214
72,Botswana,2013,R & D personnel: Researchers - total (number in full-time equivalent),382
72,Botswana,2013,R & D personnel: Researchers - women (number in full-time equivalent),225
72,Botswana,2013,R & D personnel: Technicians - total (number in full-time equivalent),258
72,Botswana,2013,R & D personnel: Technicians - women (number in full-time equivalent),89
72,Botswana,2013,R & D personnel: Other supporting staff - total (number in full-time equivalent),574
72,Botswana,2013,R & D personnel: Other supporting staff - women (number in full-time equivalent),249
76,Brazil,2005,R & D personnel: Researchers - total (number in full-time equivalent),94741.5
76,Brazil,2010,R & D personnel: Total (number in full-time equivalent),243559.5586
76,Brazil,2010,R & D personnel: Researchers - total (number in full-time equivalent),134284
76,Brazil,2010,R & D personnel: Technicians - total (number in full-time equivalent),147681
76,Brazil,2014,R & D personnel: Total (number in full-time equivalent),316494.7739
76,Brazil,2014,R & D personnel: Researchers - total (number in full-time equivalent),179989
76,Brazil,2014,R & D personnel: Technicians - total (number in full-time equivalent),196661
96,Brunei Darussalam,2003,R & D personnel: Total (number in full-time equivalent),140
96,Brunei Darussalam,2003,R & D personnel: Researchers - total (number in full-time equivalent),98
96,Brunei Darussalam,2003,R & D personnel: Researchers - women (number in full-time equivalent),78
96,Brunei Darussalam,2004,R & D personnel: Researchers - total (number in full-time equivalent),101.9
96,Brunei Darussalam,2004,R & D personnel: Researchers - women (number in full-time equivalent),99
100,Bulgaria,2005,R & D personnel: Total (number in full-time equivalent),15853
100,Bulgaria,2005,R & D personnel: Researchers - total (number in full-time equivalent),10053
100,Bulgaria,2005,R & D personnel: Researchers - women (number in full-time equivalent),4673
100,Bulgaria,2005,R & D personnel: Technicians - total (number in full-time equivalent),3778
100,Bulgaria,2005,R & D personnel: Technicians - women (number in full-time equivalent),2256
100,Bulgaria,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),2022
100,Bulgaria,2005,R & D personnel: Other supporting staff - women (number in full-time equivalent),1349
100,Bulgaria,2010,R & D personnel: Total (number in full-time equivalent),16574
100,Bulgaria,2010,R & D personnel: Researchers - total (number in full-time equivalent),10979
100,Bulgaria,2010,R & D personnel: Researchers - women (number in full-time equivalent),5506
100,Bulgaria,2010,R & D personnel: Technicians - total (number in full-time equivalent),3704
100,Bulgaria,2010,R & D personnel: Technicians - women (number in full-time equivalent),2189
100,Bulgaria,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),1891
100,Bulgaria,2010,R & D personnel: Other supporting staff - women (number in full-time equivalent),1172
100,Bulgaria,2011,R & D personnel: Total (number in full-time equivalent),16986
100,Bulgaria,2011,R & D personnel: Researchers - total (number in full-time equivalent),11902
100,Bulgaria,2011,R & D personnel: Researchers - women (number in full-time equivalent),5940
100,Bulgaria,2011,R & D personnel: Technicians - total (number in full-time equivalent),3263
100,Bulgaria,2011,R & D personnel: Technicians - women (number in full-time equivalent),1970
100,Bulgaria,2011,R & D personnel: Other supporting staff - total (number in full-time equivalent),1821
100,Bulgaria,2011,R & D personnel: Other supporting staff - women (number in full-time equivalent),1139
100,Bulgaria,2016,R & D personnel: Total (number in full-time equivalent),25060
100,Bulgaria,2016,R & D personnel: Researchers - total (number in full-time equivalent),16001
100,Bulgaria,2016,R & D personnel: Researchers - women (number in full-time equivalent),7780
100,Bulgaria,2017,R & D personnel: Total (number in full-time equivalent),23290
100,Bulgaria,2017,R & D personnel: Researchers - total (number in full-time equivalent),15094
854,Burkina Faso,2005,R & D personnel: Total (number in full-time equivalent),942
854,Burkina Faso,2005,R & D personnel: Researchers - total (number in full-time equivalent),301
854,Burkina Faso,2005,R & D personnel: Researchers - women (number in full-time equivalent),37
854,Burkina Faso,2005,R & D personnel: Technicians - total (number in full-time equivalent),225
854,Burkina Faso,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),416
854,Burkina Faso,2010,R & D personnel: Total (number in full-time equivalent),2548
854,Burkina Faso,2010,R & D personnel: Researchers - total (number in full-time equivalent),1144
854,Burkina Faso,2010,R & D personnel: Researchers - women (number in full-time equivalent),264
854,Burkina Faso,2010,R & D personnel: Technicians - total (number in full-time equivalent),608
854,Burkina Faso,2010,R & D personnel: Technicians - women (number in full-time equivalent),298
854,Burkina Faso,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),796
854,Burkina Faso,2010,R & D personnel: Other supporting staff - women (number in full-time equivalent),256
854,Burkina Faso,2017,R & D personnel: Total (number in full-time equivalent),4182
854,Burkina Faso,2017,R & D personnel: Researchers - total (number in full-time equivalent),2050
854,Burkina Faso,2017,R & D personnel: Researchers - women (number in full-time equivalent),349
854,Burkina Faso,2017,R & D personnel: Technicians - total (number in full-time equivalent),407
854,Burkina Faso,2017,R & D personnel: Technicians - women (number in full-time equivalent),110
854,Burkina Faso,2017,R & D personnel: Other supporting staff - total (number in full-time equivalent),1725
854,Burkina Faso,2017,R & D personnel: Other supporting staff - women (number in full-time equivalent),602
108,Burundi,2010,R & D personnel: Total (number in full-time equivalent),744
108,Burundi,2010,R & D personnel: Researchers - total (number in full-time equivalent),374
108,Burundi,2010,R & D personnel: Researchers - women (number in full-time equivalent),56
108,Burundi,2010,R & D personnel: Technicians - total (number in full-time equivalent),117
108,Burundi,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),253
108,Burundi,2011,R & D personnel: Total (number in full-time equivalent),746
108,Burundi,2011,R & D personnel: Researchers - total (number in full-time equivalent),379
108,Burundi,2011,R & D personnel: Researchers - women (number in full-time equivalent),55
108,Burundi,2011,R & D personnel: Technicians - total (number in full-time equivalent),125
108,Burundi,2011,R & D personnel: Other supporting staff - total (number in full-time equivalent),242
132,Cabo Verde,2002,R & D personnel: Total (number in full-time equivalent),151
132,Cabo Verde,2002,R & D personnel: Researchers - total (number in full-time equivalent),60
132,Cabo Verde,2002,R & D personnel: Technicians - total (number in full-time equivalent),15
132,Cabo Verde,2002,R & D personnel: Other supporting staff - total (number in full-time equivalent),76
132,Cabo Verde,2011,R & D personnel: Total (number in full-time equivalent),37
132,Cabo Verde,2011,R & D personnel: Researchers - total (number in full-time equivalent),25
132,Cabo Verde,2011,R & D personnel: Researchers - women (number in full-time equivalent),9
132,Cabo Verde,2011,R & D personnel: Technicians - total (number in full-time equivalent),4
132,Cabo Verde,2011,R & D personnel: Technicians - women (number in full-time equivalent),2
132,Cabo Verde,2011,R & D personnel: Other supporting staff - total (number in full-time equivalent),8
132,Cabo Verde,2011,R & D personnel: Other supporting staff - women (number in full-time equivalent),5
116,Cambodia,2002,R & D personnel: Total (number in full-time equivalent),494.28
116,Cambodia,2002,R & D personnel: Researchers - total (number in full-time equivalent),222.95
116,Cambodia,2002,R & D personnel: Researchers - women (number in full-time equivalent),50.39
116,Cambodia,2002,R & D personnel: Technicians - total (number in full-time equivalent),169.57
116,Cambodia,2002,R & D personnel: Other supporting staff - total (number in full-time equivalent),101.76
116,Cambodia,2015,R & D personnel: Total (number in full-time equivalent),1894.63
116,Cambodia,2015,R & D personnel: Researchers - total (number in full-time equivalent),471.34
116,Cambodia,2015,R & D personnel: Researchers - women (number in full-time equivalent),126.39
116,Cambodia,2015,R & D personnel: Technicians - total (number in full-time equivalent),945.02
116,Cambodia,2015,R & D personnel: Technicians - women (number in full-time equivalent),329.78
116,Cambodia,2015,R & D personnel: Other supporting staff - total (number in full-time equivalent),478.27
116,Cambodia,2015,R & D personnel: Other supporting staff - women (number in full-time equivalent),215.68
120,Cameroon,2008,R & D personnel: Total (number in full-time equivalent),5600
120,Cameroon,2008,R & D personnel: Researchers - women (number in full-time equivalent),994
120,Cameroon,2008,R & D personnel: Technicians - total (number in full-time equivalent),338
124,Canada,2005,R & D personnel: Total (number in full-time equivalent),218590
124,Canada,2005,R & D personnel: Researchers - total (number in full-time equivalent),136700
124,Canada,2005,R & D personnel: Technicians - total (number in full-time equivalent),52825
124,Canada,2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),29072
124,Canada,2010,R & D personnel: Total (number in full-time equivalent),233060
124,Canada,2010,R & D personnel: Researchers - total (number in full-time equivalent),158660
124,Canada,2010,R & D personnel: Technicians - total (number in full-time equivalent),51930
124,Canada,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),22470
124,Canada,2016,R & D personnel: Total (number in full-time equivalent),223146
124,Canada,2016,R & D personnel: Researchers - total (number in full-time equivalent),155128
124,Canada,2016,R & D personnel: Technicians - total (number in full-time equivalent),44047
124,Canada,2016,R & D personnel: Other supporting staff - total (number in full-time equivalent),23980
140,Central African Republic,2005,R & D personnel: Researchers - total (number in full-time equivalent),11
140,Central African Republic,2007,R & D personnel: Researchers - total (number in full-time equivalent),41
140,Central African Republic,2007,R & D personnel: Researchers - women (number in full-time equivalent),17
140,Central African Republic,2009,R & D personnel: Researchers - total (number in full-time equivalent),134
148,Chad,2016,R & D personnel: Total (number in full-time equivalent),1096.935
148,Chad,2016,R & D personnel: Researchers - total (number in full-time equivalent),843
148,Chad,2016,R & D personnel: Researchers - women (number in full-time equivalent),42.675
148,Chad,2016,R & D personnel: Technicians - total (number in full-time equivalent),120.96
148,Chad,2016,R & D personnel: Technicians - women (number in full-time equivalent),16.56
148,Chad,2016,R & D personnel: Other supporting staff - total (number in full-time equivalent),132.975
148,Chad,2016,R & D personnel: Other supporting staff - women (number in full-time equivalent),17.55
152,Chile,2010,R & D personnel: Total (number in full-time equivalent),11491
152,Chile,2010,R & D personnel: Researchers - total (number in full-time equivalent),5440
152,Chile,2010,R & D personnel: Researchers - women (number in full-time equivalent),1671
152,Chile,2010,R & D personnel: Technicians - total (number in full-time equivalent),3909
152,Chile,2010,R & D personnel: Technicians - women (number in full-time equivalent),1590
152,Chile,2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),2142
152,Chile,2010,R & D personnel: Other supporting staff - women (number in full-time equivalent),941
152,Chile,2016,R & D personnel: Total (number in full-time equivalent),16632.663
152,Chile,2016,R & D personnel: Researchers - total (number in full-time equivalent),8992.522
152,Chile,2016,R & D personnel: Researchers - women (number in full-time equivalent),2979.214
152,Chile,2016,R & D personnel: Technicians - total (number in full-time equivalent),5402.276
152,Chile,2016,R & D personnel: Technicians - women (number in full-time equivalent),2398.106
152,Chile,2016,R & D personnel: Other supporting staff - total (number in full-time equivalent),2237.865
152,Chile,2016,R & D personnel: Other supporting staff - women (number in full-time equivalent),828.815
156,China,2005,R & D personnel: Total (number in full-time equivalent),1364799
156,China,2005,R & D personnel: Researchers - total (number in full-time equivalent),1118698
156,China,2010,R & D personnel: Total (number in full-time equivalent),2553828.8
156,China,2010,R & D personnel: Researchers - total (number in full-time equivalent),1210840.8
156,China,2017,R & D personnel: Total (number in full-time equivalent),4033597.2
156,China,2017,R & D personnel: Researchers - total (number in full-time equivalent),1740442.2
344,"China, Hong Kong SAR",2005,R & D personnel: Total (number in full-time equivalent),22053
344,"China, Hong Kong SAR",2005,R & D personnel: Researchers - total (number in full-time equivalent),18024
344,"China, Hong Kong SAR",2005,R & D personnel: Technicians - total (number in full-time equivalent),2346
344,"China, Hong Kong SAR",2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),1683
344,"China, Hong Kong SAR",2010,R & D personnel: Total (number in full-time equivalent),25174
344,"China, Hong Kong SAR",2010,R & D personnel: Researchers - total (number in full-time equivalent),21697
344,"China, Hong Kong SAR",2010,R & D personnel: Technicians - total (number in full-time equivalent),2159
344,"China, Hong Kong SAR",2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),1319
344,"China, Hong Kong SAR",2017,R & D personnel: Total (number in full-time equivalent),32355
344,"China, Hong Kong SAR",2017,R & D personnel: Researchers - total (number in full-time equivalent),27635
344,"China, Hong Kong SAR",2017,R & D personnel: Technicians - total (number in full-time equivalent),2908
344,"China, Hong Kong SAR",2017,R & D personnel: Other supporting staff - total (number in full-time equivalent),1811
446,"China, Macao SAR",2005,R & D personnel: Total (number in full-time equivalent),412.6
446,"China, Macao SAR",2005,R & D personnel: Researchers - total (number in full-time equivalent),297.5
446,"China, Macao SAR",2005,R & D personnel: Researchers - women (number in full-time equivalent),76.8
446,"China, Macao SAR",2005,R & D personnel: Technicians - total (number in full-time equivalent),110.2
446,"China, Macao SAR",2005,R & D personnel: Other supporting staff - total (number in full-time equivalent),4.9
446,"China, Macao SAR",2010,R & D personnel: Total (number in full-time equivalent),675.96
446,"China, Macao SAR",2010,R & D personnel: Researchers - total (number in full-time equivalent),349.76
446,"China, Macao SAR",2010,R & D personnel: Researchers - women (number in full-time equivalent),116.23
446,"China, Macao SAR",2010,R & D personnel: Technicians - total (number in full-time equivalent),313
446,"China, Macao SAR",2010,R & D personnel: Technicians - women (number in full-time equivalent),158
446,"China, Macao SAR",2010,R & D personnel: Other supporting staff - total (number in full-time equivalent),13.2
