CODE,NAME,YEAR,SERIES,VALUE
1,"Total, all countries or areas",2020,Employment by industry: Services (%) Male and Female,50.407
1,"Total, all countries or areas",2020,Employment by industry: Agriculture (%) Male,27.178
1,"Total, all countries or areas",2020,Employment by industry: Industry (%) Male,27.592
1,"Total, all countries or areas",2020,Employment by industry: Services (%) Male,45.23
1,"Total, all countries or areas",2020,Employment by industry: Agriculture (%) Female,25.376
1,"Total, all countries or areas",2020,Employment by industry: Industry (%) Female,16.03
1,"Total, all countries or areas",2020,Employment by industry: Services (%) Female,58.594
2,Africa,2005,Employment by industry: Agriculture (%) Male and Female,56.629
2,Africa,2005,Employment by industry: Industry (%) Male and Female,11.598
2,Africa,2005,Employment by industry: Services (%) Male and Female,31.773
2,Africa,2005,Employment by industry: Agriculture (%) Male,53.062
2,Africa,2005,Employment by industry: Industry (%) Male,14.516
2,Africa,2005,Employment by industry: Services (%) Male,32.423
2,Africa,2005,Employment by industry: Agriculture (%) Female,61.425
2,Africa,2005,Employment by industry: Industry (%) Female,7.675
2,Africa,2005,Employment by industry: Services (%) Female,30.899
2,Africa,2010,Employment by industry: Agriculture (%) Male and Female,53.444
2,Africa,2010,Employment by industry: Industry (%) Male and Female,12.22
2,Africa,2010,Employment by industry: Services (%) Male and Female,34.336
2,Africa,2010,Employment by industry: Agriculture (%) Male,50.439
2,Africa,2010,Employment by industry: Industry (%) Male,15.568
2,Africa,2010,Employment by industry: Services (%) Male,33.993
2,Africa,2010,Employment by industry: Agriculture (%) Female,57.492
2,Africa,2010,Employment by industry: Industry (%) Female,7.71
2,Africa,2010,Employment by industry: Services (%) Female,34.799
2,Africa,2015,Employment by industry: Agriculture (%) Male and Female,50.379
2,Africa,2015,Employment by industry: Industry (%) Male and Female,12.97
2,Africa,2015,Employment by industry: Services (%) Male and Female,36.652
2,Africa,2015,Employment by industry: Agriculture (%) Male,48.257
2,Africa,2015,Employment by industry: Industry (%) Male,16.563
2,Africa,2015,Employment by industry: Services (%) Male,35.18
2,Africa,2015,Employment by industry: Agriculture (%) Female,53.207
2,Africa,2015,Employment by industry: Industry (%) Female,8.179
2,Africa,2015,Employment by industry: Services (%) Female,38.614
2,Africa,2020,Employment by industry: Agriculture (%) Male and Female,48.67
2,Africa,2020,Employment by industry: Industry (%) Male and Female,13.259
2,Africa,2020,Employment by industry: Services (%) Male and Female,38.071
2,Africa,2020,Employment by industry: Agriculture (%) Male,47.07
2,Africa,2020,Employment by industry: Industry (%) Male,17.066
2,Africa,2020,Employment by industry: Services (%) Male,35.864
2,Africa,2020,Employment by industry: Agriculture (%) Female,50.772
2,Africa,2020,Employment by industry: Industry (%) Female,8.258
2,Africa,2020,Employment by industry: Services (%) Female,40.969
15,Northern Africa,2005,Employment by industry: Agriculture (%) Male and Female,33.263
15,Northern Africa,2005,Employment by industry: Industry (%) Male and Female,21.493
15,Northern Africa,2005,Employment by industry: Services (%) Male and Female,45.244
15,Northern Africa,2005,Employment by industry: Agriculture (%) Male,29.726
15,Northern Africa,2005,Employment by industry: Industry (%) Male,24.004
15,Northern Africa,2005,Employment by industry: Services (%) Male,46.271
15,Northern Africa,2005,Employment by industry: Agriculture (%) Female,46.399
15,Northern Africa,2005,Employment by industry: Industry (%) Female,12.17
15,Northern Africa,2005,Employment by industry: Services (%) Female,41.431
15,Northern Africa,2010,Employment by industry: Agriculture (%) Male and Female,29.234
15,Northern Africa,2010,Employment by industry: Industry (%) Male and Female,24.51
15,Northern Africa,2010,Employment by industry: Services (%) Male and Female,46.257
15,Northern Africa,2010,Employment by industry: Agriculture (%) Male,25.522
15,Northern Africa,2010,Employment by industry: Industry (%) Male,28.072
15,Northern Africa,2010,Employment by industry: Services (%) Male,46.406
15,Northern Africa,2010,Employment by industry: Agriculture (%) Female,42.849
15,Northern Africa,2010,Employment by industry: Industry (%) Female,11.442
15,Northern Africa,2010,Employment by industry: Services (%) Female,45.709
15,Northern Africa,2015,Employment by industry: Agriculture (%) Male and Female,26.71
15,Northern Africa,2015,Employment by industry: Industry (%) Male and Female,24.634
15,Northern Africa,2015,Employment by industry: Services (%) Male and Female,48.656
15,Northern Africa,2015,Employment by industry: Agriculture (%) Male,23.231
15,Northern Africa,2015,Employment by industry: Industry (%) Male,28.373
15,Northern Africa,2015,Employment by industry: Services (%) Male,48.396
15,Northern Africa,2015,Employment by industry: Agriculture (%) Female,39.204
15,Northern Africa,2015,Employment by industry: Industry (%) Female,11.205
15,Northern Africa,2015,Employment by industry: Services (%) Female,49.591
15,Northern Africa,2020,Employment by industry: Agriculture (%) Male and Female,24.789
15,Northern Africa,2020,Employment by industry: Industry (%) Male and Female,25.574
15,Northern Africa,2020,Employment by industry: Services (%) Male and Female,49.637
15,Northern Africa,2020,Employment by industry: Agriculture (%) Male,21.661
15,Northern Africa,2020,Employment by industry: Industry (%) Male,29.605
15,Northern Africa,2020,Employment by industry: Services (%) Male,48.734
15,Northern Africa,2020,Employment by industry: Agriculture (%) Female,35.966
15,Northern Africa,2020,Employment by industry: Industry (%) Female,11.17
15,Northern Africa,2020,Employment by industry: Services (%) Female,52.864
202,Sub-Saharan Africa,2005,Employment by industry: Agriculture (%) Male and Female,61.023
202,Sub-Saharan Africa,2005,Employment by industry: Industry (%) Male and Female,9.737
202,Sub-Saharan Africa,2005,Employment by industry: Services (%) Male and Female,29.24
202,Sub-Saharan Africa,2005,Employment by industry: Agriculture (%) Male,59.547
202,Sub-Saharan Africa,2005,Employment by industry: Industry (%) Male,11.879
202,Sub-Saharan Africa,2005,Employment by industry: Services (%) Male,28.574
202,Sub-Saharan Africa,2005,Employment by industry: Agriculture (%) Female,62.709
202,Sub-Saharan Africa,2005,Employment by industry: Industry (%) Female,7.291
202,Sub-Saharan Africa,2005,Employment by industry: Services (%) Female,29.999
202,Sub-Saharan Africa,2010,Employment by industry: Agriculture (%) Male and Female,58.08
202,Sub-Saharan Africa,2010,Employment by industry: Industry (%) Male and Female,9.866
202,Sub-Saharan Africa,2010,Employment by industry: Services (%) Male and Female,32.053
202,Sub-Saharan Africa,2010,Employment by industry: Agriculture (%) Male,57.469
202,Sub-Saharan Africa,2010,Employment by industry: Industry (%) Male,12.04
202,Sub-Saharan Africa,2010,Employment by industry: Services (%) Male,30.491
202,Sub-Saharan Africa,2010,Employment by industry: Agriculture (%) Female,58.779
202,Sub-Saharan Africa,2010,Employment by industry: Industry (%) Female,7.381
202,Sub-Saharan Africa,2010,Employment by industry: Services (%) Female,33.839
202,Sub-Saharan Africa,2015,Employment by industry: Agriculture (%) Male and Female,54.537
202,Sub-Saharan Africa,2015,Employment by industry: Industry (%) Male and Female,10.92
202,Sub-Saharan Africa,2015,Employment by industry: Services (%) Male and Female,34.543
202,Sub-Saharan Africa,2015,Employment by industry: Agriculture (%) Male,54.693
202,Sub-Saharan Africa,2015,Employment by industry: Industry (%) Male,13.526
202,Sub-Saharan Africa,2015,Employment by industry: Services (%) Male,31.781
202,Sub-Saharan Africa,2015,Employment by industry: Agriculture (%) Female,54.357
202,Sub-Saharan Africa,2015,Employment by industry: Industry (%) Female,7.931
202,Sub-Saharan Africa,2015,Employment by industry: Services (%) Female,37.712
202,Sub-Saharan Africa,2020,Employment by industry: Agriculture (%) Male and Female,52.622
202,Sub-Saharan Africa,2020,Employment by industry: Industry (%) Male and Female,11.221
202,Sub-Saharan Africa,2020,Employment by industry: Services (%) Male and Female,36.157
202,Sub-Saharan Africa,2020,Employment by industry: Agriculture (%) Male,53.24
202,Sub-Saharan Africa,2020,Employment by industry: Industry (%) Male,14.021
202,Sub-Saharan Africa,2020,Employment by industry: Services (%) Male,32.739
202,Sub-Saharan Africa,2020,Employment by industry: Agriculture (%) Female,51.918
202,Sub-Saharan Africa,2020,Employment by industry: Industry (%) Female,8.033
202,Sub-Saharan Africa,2020,Employment by industry: Services (%) Female,40.049
14,Eastern Africa,2005,Employment by industry: Agriculture (%) Male and Female,73.184
14,Eastern Africa,2005,Employment by industry: Industry (%) Male and Female,6.775
14,Eastern Africa,2005,Employment by industry: Services (%) Male and Female,20.041
14,Eastern Africa,2005,Employment by industry: Agriculture (%) Male,70.312
14,Eastern Africa,2005,Employment by industry: Industry (%) Male,8.614
14,Eastern Africa,2005,Employment by industry: Services (%) Male,21.074
14,Eastern Africa,2005,Employment by industry: Agriculture (%) Female,76.33
14,Eastern Africa,2005,Employment by industry: Industry (%) Female,4.76
14,Eastern Africa,2005,Employment by industry: Services (%) Female,18.91
14,Eastern Africa,2010,Employment by industry: Agriculture (%) Male and Female,69.672
14,Eastern Africa,2010,Employment by industry: Industry (%) Male and Female,7.449
14,Eastern Africa,2010,Employment by industry: Services (%) Male and Female,22.879
14,Eastern Africa,2010,Employment by industry: Agriculture (%) Male,67.399
14,Eastern Africa,2010,Employment by industry: Industry (%) Male,9.617
14,Eastern Africa,2010,Employment by industry: Services (%) Male,22.984
14,Eastern Africa,2010,Employment by industry: Agriculture (%) Female,72.164
14,Eastern Africa,2010,Employment by industry: Industry (%) Female,5.072
14,Eastern Africa,2010,Employment by industry: Services (%) Female,22.764
14,Eastern Africa,2015,Employment by industry: Agriculture (%) Male and Female,66.218
14,Eastern Africa,2015,Employment by industry: Industry (%) Male and Female,8.148
14,Eastern Africa,2015,Employment by industry: Services (%) Male and Female,25.634
14,Eastern Africa,2015,Employment by industry: Agriculture (%) Male,64.949
14,Eastern Africa,2015,Employment by industry: Industry (%) Male,10.688
14,Eastern Africa,2015,Employment by industry: Services (%) Male,24.363
14,Eastern Africa,2015,Employment by industry: Agriculture (%) Female,67.614
14,Eastern Africa,2015,Employment by industry: Industry (%) Female,5.354
14,Eastern Africa,2015,Employment by industry: Services (%) Female,27.032
14,Eastern Africa,2020,Employment by industry: Agriculture (%) Male and Female,63.691
14,Eastern Africa,2020,Employment by industry: Industry (%) Male and Female,8.679
14,Eastern Africa,2020,Employment by industry: Services (%) Male and Female,27.629
14,Eastern Africa,2020,Employment by industry: Agriculture (%) Male,62.985
14,Eastern Africa,2020,Employment by industry: Industry (%) Male,11.562
14,Eastern Africa,2020,Employment by industry: Services (%) Male,25.453
14,Eastern Africa,2020,Employment by industry: Agriculture (%) Female,64.461
14,Eastern Africa,2020,Employment by industry: Industry (%) Female,5.537
14,Eastern Africa,2020,Employment by industry: Services (%) Female,30.002
18,Southern Africa,2005,Employment by industry: Agriculture (%) Male and Female,8.864
18,Southern Africa,2005,Employment by industry: Industry (%) Male and Female,26.337
18,Southern Africa,2005,Employment by industry: Services (%) Male and Female,64.799
18,Southern Africa,2005,Employment by industry: Agriculture (%) Male,10.253
18,Southern Africa,2005,Employment by industry: Industry (%) Male,33.976
18,Southern Africa,2005,Employment by industry: Services (%) Male,55.771
18,Southern Africa,2005,Employment by industry: Agriculture (%) Female,6.758
18,Southern Africa,2005,Employment by industry: Industry (%) Female,14.751
18,Southern Africa,2005,Employment by industry: Services (%) Female,78.491
18,Southern Africa,2010,Employment by industry: Agriculture (%) Male and Female,6.878
18,Southern Africa,2010,Employment by industry: Industry (%) Male and Female,24.508
18,Southern Africa,2010,Employment by industry: Services (%) Male and Female,68.613
18,Southern Africa,2010,Employment by industry: Agriculture (%) Male,7.91
18,Southern Africa,2010,Employment by industry: Industry (%) Male,32.596
18,Southern Africa,2010,Employment by industry: Services (%) Male,59.494
18,Southern Africa,2010,Employment by industry: Agriculture (%) Female,5.495
18,Southern Africa,2010,Employment by industry: Industry (%) Female,13.668
18,Southern Africa,2010,Employment by industry: Services (%) Female,80.837
18,Southern Africa,2015,Employment by industry: Agriculture (%) Male and Female,7.291
18,Southern Africa,2015,Employment by industry: Industry (%) Male and Female,24.06
18,Southern Africa,2015,Employment by industry: Services (%) Male and Female,68.649
18,Southern Africa,2015,Employment by industry: Agriculture (%) Male,8.501
18,Southern Africa,2015,Employment by industry: Industry (%) Male,33.142
18,Southern Africa,2015,Employment by industry: Services (%) Male,58.357
18,Southern Africa,2015,Employment by industry: Agriculture (%) Female,5.735
18,Southern Africa,2015,Employment by industry: Industry (%) Female,12.38
18,Southern Africa,2015,Employment by industry: Services (%) Female,81.884
18,Southern Africa,2020,Employment by industry: Agriculture (%) Male and Female,6.596
18,Southern Africa,2020,Employment by industry: Industry (%) Male and Female,23.017
18,Southern Africa,2020,Employment by industry: Services (%) Male and Female,70.387
18,Southern Africa,2020,Employment by industry: Agriculture (%) Male,7.878
18,Southern Africa,2020,Employment by industry: Industry (%) Male,31.819
18,Southern Africa,2020,Employment by industry: Services (%) Male,60.302
18,Southern Africa,2020,Employment by industry: Agriculture (%) Female,4.986
18,Southern Africa,2020,Employment by industry: Industry (%) Female,11.965
18,Southern Africa,2020,Employment by industry: Services (%) Female,83.049
11,Western Africa,2005,Employment by industry: Agriculture (%) Male and Female,52.142
11,Western Africa,2005,Employment by industry: Industry (%) Male and Female,11.443
11,Western Africa,2005,Employment by industry: Services (%) Male and Female,36.415
11,Western Africa,2005,Employment by industry: Agriculture (%) Male,55.77
11,Western Africa,2005,Employment by industry: Industry (%) Male,11.563
11,Western Africa,2005,Employment by industry: Services (%) Male,32.666
11,Western Africa,2005,Employment by industry: Agriculture (%) Female,47.764
11,Western Africa,2005,Employment by industry: Industry (%) Female,11.299
11,Western Africa,2005,Employment by industry: Services (%) Female,40.938
11,Western Africa,2010,Employment by industry: Agriculture (%) Male and Female,48.218
11,Western Africa,2010,Employment by industry: Industry (%) Male and Female,11.208
11,Western Africa,2010,Employment by industry: Services (%) Male and Female,40.574
11,Western Africa,2010,Employment by industry: Agriculture (%) Male,52.974
11,Western Africa,2010,Employment by industry: Industry (%) Male,11.248
11,Western Africa,2010,Employment by industry: Services (%) Male,35.778
11,Western Africa,2010,Employment by industry: Agriculture (%) Female,42.466
11,Western Africa,2010,Employment by industry: Industry (%) Female,11.16
11,Western Africa,2010,Employment by industry: Services (%) Female,46.375
11,Western Africa,2015,Employment by industry: Agriculture (%) Male and Female,42.55
11,Western Africa,2015,Employment by industry: Industry (%) Male and Female,13.287
11,Western Africa,2015,Employment by industry: Services (%) Male and Female,44.163
11,Western Africa,2015,Employment by industry: Agriculture (%) Male,48.388
11,Western Africa,2015,Employment by industry: Industry (%) Male,13.535
11,Western Africa,2015,Employment by industry: Services (%) Male,38.078
11,Western Africa,2015,Employment by industry: Agriculture (%) Female,35.358
11,Western Africa,2015,Employment by industry: Industry (%) Female,12.981
11,Western Africa,2015,Employment by industry: Services (%) Female,51.661
11,Western Africa,2020,Employment by industry: Agriculture (%) Male and Female,39.912
11,Western Africa,2020,Employment by industry: Industry (%) Male and Female,13.929
11,Western Africa,2020,Employment by industry: Services (%) Male and Female,46.159
11,Western Africa,2020,Employment by industry: Agriculture (%) Male,46.19
11,Western Africa,2020,Employment by industry: Industry (%) Male,14.35
11,Western Africa,2020,Employment by industry: Services (%) Male,39.46
11,Western Africa,2020,Employment by industry: Agriculture (%) Female,32.173
11,Western Africa,2020,Employment by industry: Industry (%) Female,13.411
11,Western Africa,2020,Employment by industry: Services (%) Female,54.416
19,Americas,2005,Employment by industry: Agriculture (%) Male and Female,11.216
19,Americas,2005,Employment by industry: Industry (%) Male and Female,21.961
19,Americas,2005,Employment by industry: Services (%) Male and Female,66.823
19,Americas,2005,Employment by industry: Agriculture (%) Male,14.839
19,Americas,2005,Employment by industry: Industry (%) Male,28.974
19,Americas,2005,Employment by industry: Services (%) Male,56.187
19,Americas,2005,Employment by industry: Agriculture (%) Female,6.21
19,Americas,2005,Employment by industry: Industry (%) Female,12.273
19,Americas,2005,Employment by industry: Services (%) Female,81.517
19,Americas,2010,Employment by industry: Agriculture (%) Male and Female,10.031
19,Americas,2010,Employment by industry: Industry (%) Male and Female,20.871
19,Americas,2010,Employment by industry: Services (%) Male and Female,69.098
19,Americas,2010,Employment by industry: Agriculture (%) Male,13.719
19,Americas,2010,Employment by industry: Industry (%) Male,28.196
19,Americas,2010,Employment by industry: Services (%) Male,58.085
19,Americas,2010,Employment by industry: Agriculture (%) Female,5.065
19,Americas,2010,Employment by industry: Industry (%) Female,11.008
19,Americas,2010,Employment by industry: Services (%) Female,83.927
19,Americas,2015,Employment by industry: Agriculture (%) Male and Female,9.122
19,Americas,2015,Employment by industry: Industry (%) Male and Female,20.917
19,Americas,2015,Employment by industry: Services (%) Male and Female,69.961
19,Americas,2015,Employment by industry: Agriculture (%) Male,12.537
19,Americas,2015,Employment by industry: Industry (%) Male,28.428
19,Americas,2015,Employment by industry: Services (%) Male,59.035
19,Americas,2015,Employment by industry: Agriculture (%) Female,4.536
19,Americas,2015,Employment by industry: Industry (%) Female,10.831
19,Americas,2015,Employment by industry: Services (%) Female,84.633
19,Americas,2020,Employment by industry: Agriculture (%) Male and Female,8.954
19,Americas,2020,Employment by industry: Industry (%) Male and Female,20.046
19,Americas,2020,Employment by industry: Services (%) Male and Female,71
19,Americas,2020,Employment by industry: Agriculture (%) Male,12.306
19,Americas,2020,Employment by industry: Industry (%) Male,27.331
19,Americas,2020,Employment by industry: Services (%) Male,60.363
19,Americas,2020,Employment by industry: Agriculture (%) Female,4.506
19,Americas,2020,Employment by industry: Industry (%) Female,10.384
19,Americas,2020,Employment by industry: Services (%) Female,85.11
21,Northern America,2005,Employment by industry: Agriculture (%) Male and Female,1.48
21,Northern America,2005,Employment by industry: Industry (%) Male and Female,22.306
21,Northern America,2005,Employment by industry: Services (%) Male and Female,76.213
21,Northern America,2005,Employment by industry: Agriculture (%) Male,2.045
21,Northern America,2005,Employment by industry: Industry (%) Male,32.471
21,Northern America,2005,Employment by industry: Services (%) Male,65.484
21,Northern America,2005,Employment by industry: Agriculture (%) Female,0.814
21,Northern America,2005,Employment by industry: Industry (%) Female,10.307
21,Northern America,2005,Employment by industry: Services (%) Female,88.878
21,Northern America,2010,Employment by industry: Agriculture (%) Male and Female,1.465
21,Northern America,2010,Employment by industry: Industry (%) Male and Female,19.695
21,Northern America,2010,Employment by industry: Services (%) Male and Female,78.84
21,Northern America,2010,Employment by industry: Agriculture (%) Male,2.069
21,Northern America,2010,Employment by industry: Industry (%) Male,29.57
21,Northern America,2010,Employment by industry: Services (%) Male,68.361
21,Northern America,2010,Employment by industry: Agriculture (%) Female,0.778
21,Northern America,2010,Employment by industry: Industry (%) Female,8.47
21,Northern America,2010,Employment by industry: Services (%) Female,90.752
21,Northern America,2015,Employment by industry: Agriculture (%) Male and Female,1.459
21,Northern America,2015,Employment by industry: Industry (%) Male and Female,19.869
21,Northern America,2015,Employment by industry: Services (%) Male and Female,78.672
21,Northern America,2015,Employment by industry: Agriculture (%) Male,2.036
21,Northern America,2015,Employment by industry: Industry (%) Male,29.324
21,Northern America,2015,Employment by industry: Services (%) Male,68.64
21,Northern America,2015,Employment by industry: Agriculture (%) Female,0.784
21,Northern America,2015,Employment by industry: Industry (%) Female,8.802
21,Northern America,2015,Employment by industry: Services (%) Female,90.414
21,Northern America,2020,Employment by industry: Agriculture (%) Male and Female,1.324
21,Northern America,2020,Employment by industry: Industry (%) Male and Female,19.672
21,Northern America,2020,Employment by industry: Services (%) Male and Female,79.004
21,Northern America,2020,Employment by industry: Agriculture (%) Male,1.841
21,Northern America,2020,Employment by industry: Industry (%) Male,29.226
21,Northern America,2020,Employment by industry: Services (%) Male,68.933
21,Northern America,2020,Employment by industry: Agriculture (%) Female,0.721
21,Northern America,2020,Employment by industry: Industry (%) Female,8.54
21,Northern America,2020,Employment by industry: Services (%) Female,90.739
419,Latin America & the Caribbean,2005,Employment by industry: Agriculture (%) Male and Female,18.014
419,Latin America & the Caribbean,2005,Employment by industry: Industry (%) Male and Female,21.72
419,Latin America & the Caribbean,2005,Employment by industry: Services (%) Male and Female,60.266
419,Latin America & the Caribbean,2005,Employment by industry: Agriculture (%) Male,22.807
419,Latin America & the Caribbean,2005,Employment by industry: Industry (%) Male,26.796
419,Latin America & the Caribbean,2005,Employment by industry: Services (%) Male,50.397
419,Latin America & the Caribbean,2005,Employment by industry: Agriculture (%) Female,10.608
419,Latin America & the Caribbean,2005,Employment by industry: Industry (%) Female,13.876
419,Latin America & the Caribbean,2005,Employment by industry: Services (%) Female,75.516
419,Latin America & the Caribbean,2010,Employment by industry: Agriculture (%) Male and Female,15.403
419,Latin America & the Caribbean,2010,Employment by industry: Industry (%) Male and Female,21.609
419,Latin America & the Caribbean,2010,Employment by industry: Services (%) Male and Female,62.988
419,Latin America & the Caribbean,2010,Employment by industry: Agriculture (%) Male,20.196
419,Latin America & the Caribbean,2010,Employment by industry: Industry (%) Male,27.432
419,Latin America & the Caribbean,2010,Employment by industry: Services (%) Male,52.371
419,Latin America & the Caribbean,2010,Employment by industry: Agriculture (%) Female,8.211
419,Latin America & the Caribbean,2010,Employment by industry: Industry (%) Female,12.871
419,Latin America & the Caribbean,2010,Employment by industry: Services (%) Female,78.918
419,Latin America & the Caribbean,2015,Employment by industry: Agriculture (%) Male and Female,13.874
419,Latin America & the Caribbean,2015,Employment by industry: Industry (%) Male and Female,21.567
419,Latin America & the Caribbean,2015,Employment by industry: Services (%) Male and Female,64.559
419,Latin America & the Caribbean,2015,Employment by industry: Agriculture (%) Male,18.447
419,Latin America & the Caribbean,2015,Employment by industry: Industry (%) Male,27.924
419,Latin America & the Caribbean,2015,Employment by industry: Services (%) Male,53.629
419,Latin America & the Caribbean,2015,Employment by industry: Agriculture (%) Female,7.178
419,Latin America & the Caribbean,2015,Employment by industry: Industry (%) Female,12.259
419,Latin America & the Caribbean,2015,Employment by industry: Services (%) Female,80.563
419,Latin America & the Caribbean,2020,Employment by industry: Agriculture (%) Male and Female,13.665
419,Latin America & the Caribbean,2020,Employment by industry: Industry (%) Male and Female,20.278
419,Latin America & the Caribbean,2020,Employment by industry: Services (%) Male and Female,66.058
419,Latin America & the Caribbean,2020,Employment by industry: Agriculture (%) Male,18.201
419,Latin America & the Caribbean,2020,Employment by industry: Industry (%) Male,26.264
419,Latin America & the Caribbean,2020,Employment by industry: Services (%) Male,55.536
419,Latin America & the Caribbean,2020,Employment by industry: Agriculture (%) Female,7.139
419,Latin America & the Caribbean,2020,Employment by industry: Industry (%) Female,11.666
419,Latin America & the Caribbean,2020,Employment by industry: Services (%) Female,81.195
29,Caribbean,2005,Employment by industry: Agriculture (%) Male and Female,19.582
29,Caribbean,2005,Employment by industry: Industry (%) Male and Female,17.345
29,Caribbean,2005,Employment by industry: Services (%) Male and Female,63.074
29,Caribbean,2005,Employment by industry: Agriculture (%) Male,26.244
29,Caribbean,2005,Employment by industry: Industry (%) Male,22.277
29,Caribbean,2005,Employment by industry: Services (%) Male,51.479
29,Caribbean,2005,Employment by industry: Agriculture (%) Female,9.357
29,Caribbean,2005,Employment by industry: Industry (%) Female,9.775
29,Caribbean,2005,Employment by industry: Services (%) Female,80.868
29,Caribbean,2010,Employment by industry: Agriculture (%) Male and Female,18.297
29,Caribbean,2010,Employment by industry: Industry (%) Male and Female,15.54
29,Caribbean,2010,Employment by industry: Services (%) Male and Female,66.162
29,Caribbean,2010,Employment by industry: Agriculture (%) Male,25.165
29,Caribbean,2010,Employment by industry: Industry (%) Male,20.566
29,Caribbean,2010,Employment by industry: Services (%) Male,54.269
29,Caribbean,2010,Employment by industry: Agriculture (%) Female,8.207
29,Caribbean,2010,Employment by industry: Industry (%) Female,8.156
29,Caribbean,2010,Employment by industry: Services (%) Female,83.636
29,Caribbean,2015,Employment by industry: Agriculture (%) Male and Female,17.135
29,Caribbean,2015,Employment by industry: Industry (%) Male and Female,15.281
29,Caribbean,2015,Employment by industry: Services (%) Male and Female,67.584
29,Caribbean,2015,Employment by industry: Agriculture (%) Male,24.012
29,Caribbean,2015,Employment by industry: Industry (%) Male,20.587
29,Caribbean,2015,Employment by industry: Services (%) Male,55.401
29,Caribbean,2015,Employment by industry: Agriculture (%) Female,7.281
29,Caribbean,2015,Employment by industry: Industry (%) Female,7.68
29,Caribbean,2015,Employment by industry: Services (%) Female,85.039
29,Caribbean,2020,Employment by industry: Agriculture (%) Male and Female,16.012
29,Caribbean,2020,Employment by industry: Industry (%) Male and Female,15.332
29,Caribbean,2020,Employment by industry: Services (%) Male and Female,68.656
29,Caribbean,2020,Employment by industry: Agriculture (%) Male,22.76
29,Caribbean,2020,Employment by industry: Industry (%) Male,21.225
29,Caribbean,2020,Employment by industry: Services (%) Male,56.015
29,Caribbean,2020,Employment by industry: Agriculture (%) Female,6.575
29,Caribbean,2020,Employment by industry: Industry (%) Female,7.091
29,Caribbean,2020,Employment by industry: Services (%) Female,86.335
13,Central America,2005,Employment by industry: Agriculture (%) Male and Female,18.187
13,Central America,2005,Employment by industry: Industry (%) Male and Female,25.588
13,Central America,2005,Employment by industry: Services (%) Male and Female,56.225
13,Central America,2005,Employment by industry: Agriculture (%) Male,24.914
13,Central America,2005,Employment by industry: Industry (%) Male,29.101
13,Central America,2005,Employment by industry: Services (%) Male,45.984
13,Central America,2005,Employment by industry: Agriculture (%) Female,5.952
13,Central America,2005,Employment by industry: Industry (%) Female,19.2
13,Central America,2005,Employment by industry: Services (%) Female,74.848
13,Central America,2010,Employment by industry: Agriculture (%) Male and Female,17.546
13,Central America,2010,Employment by industry: Industry (%) Male and Female,23.299
13,Central America,2010,Employment by industry: Services (%) Male and Female,59.155
13,Central America,2010,Employment by industry: Agriculture (%) Male,24.649
13,Central America,2010,Employment by industry: Industry (%) Male,27.081
13,Central America,2010,Employment by industry: Services (%) Male,48.27
13,Central America,2010,Employment by industry: Agriculture (%) Female,5.314
13,Central America,2010,Employment by industry: Industry (%) Female,16.787
13,Central America,2010,Employment by industry: Services (%) Female,77.9
