CODE,NAME,YEAR,SERIES,VALUE
15,Northern Africa,2005,Unemployment rate - Male,10.73
15,Northern Africa,2005,Labour force participation - Female,21.59
15,Northern Africa,2005,Unemployment rate - Female,19.86
15,Northern Africa,2010,Labour force participation - Total,47.83
15,Northern Africa,2010,Unemployment rate - Total,10.55
15,Northern Africa,2010,Labour force participation - Male,73.14
15,Northern Africa,2010,Unemployment rate - Male,7.54
15,Northern Africa,2010,Labour force participation - Female,22.81
15,Northern Africa,2010,Unemployment rate - Female,20.09
15,Northern Africa,2015,Labour force participation - Total,46.7
15,Northern Africa,2015,Unemployment rate - Total,13.11
15,Northern Africa,2015,Labour force participation - Male,71.04
15,Northern Africa,2015,Unemployment rate - Male,10.19
15,Northern Africa,2015,Labour force participation - Female,22.61
15,Northern Africa,2015,Unemployment rate - Female,22.21
15,Northern Africa,2020,Labour force participation - Total,45.65
15,Northern Africa,2020,Unemployment rate - Total,11.87
15,Northern Africa,2020,Labour force participation - Male,69.34
15,Northern Africa,2020,Unemployment rate - Male,8.94
15,Northern Africa,2020,Labour force participation - Female,22.16
15,Northern Africa,2020,Unemployment rate - Female,20.95
202,Sub-Saharan Africa,2005,Labour force participation - Total,70.26
202,Sub-Saharan Africa,2005,Unemployment rate - Total,5.89
202,Sub-Saharan Africa,2005,Labour force participation - Male,75.86
202,Sub-Saharan Africa,2005,Unemployment rate - Male,5.51
202,Sub-Saharan Africa,2005,Labour force participation - Female,64.84
202,Sub-Saharan Africa,2005,Unemployment rate - Female,6.33
202,Sub-Saharan Africa,2010,Labour force participation - Total,69.45
202,Sub-Saharan Africa,2010,Unemployment rate - Total,5.68
202,Sub-Saharan Africa,2010,Labour force participation - Male,75
202,Sub-Saharan Africa,2010,Unemployment rate - Male,5.35
202,Sub-Saharan Africa,2010,Labour force participation - Female,64.08
202,Sub-Saharan Africa,2010,Unemployment rate - Female,6.05
202,Sub-Saharan Africa,2015,Labour force participation - Total,67.91
202,Sub-Saharan Africa,2015,Unemployment rate - Total,5.41
202,Sub-Saharan Africa,2015,Labour force participation - Male,73.3
202,Sub-Saharan Africa,2015,Unemployment rate - Male,5.03
202,Sub-Saharan Africa,2015,Labour force participation - Female,62.67
202,Sub-Saharan Africa,2015,Unemployment rate - Female,5.85
202,Sub-Saharan Africa,2020,Labour force participation - Total,67.62
202,Sub-Saharan Africa,2020,Unemployment rate - Total,5.87
202,Sub-Saharan Africa,2020,Labour force participation - Male,72.65
202,Sub-Saharan Africa,2020,Unemployment rate - Male,5.55
202,Sub-Saharan Africa,2020,Labour force participation - Female,62.72
202,Sub-Saharan Africa,2020,Unemployment rate - Female,6.23
14,Eastern Africa,2005,Labour force participation - Total,78.28
14,Eastern Africa,2005,Unemployment rate - Total,3.88
14,Eastern Africa,2005,Labour force participation - Male,83.6
14,Eastern Africa,2005,Unemployment rate - Male,3.58
14,Eastern Africa,2005,Labour force participation - Female,73.22
14,Eastern Africa,2005,Unemployment rate - Female,4.2
14,Eastern Africa,2010,Labour force participation - Total,78.35
14,Eastern Africa,2010,Unemployment rate - Total,3.97
14,Eastern Africa,2010,Labour force participation - Male,83.63
14,Eastern Africa,2010,Unemployment rate - Male,3.59
14,Eastern Africa,2010,Labour force participation - Female,73.31
14,Eastern Africa,2010,Unemployment rate - Female,4.37
14,Eastern Africa,2015,Labour force participation - Total,77.67
14,Eastern Africa,2015,Unemployment rate - Total,3.33
14,Eastern Africa,2015,Labour force participation - Male,82.9
14,Eastern Africa,2015,Unemployment rate - Male,2.98
14,Eastern Africa,2015,Labour force participation - Female,72.66
14,Eastern Africa,2015,Unemployment rate - Female,3.72
14,Eastern Africa,2020,Labour force participation - Total,77.35
14,Eastern Africa,2020,Unemployment rate - Total,3.24
14,Eastern Africa,2020,Labour force participation - Male,82.02
14,Eastern Africa,2020,Unemployment rate - Male,2.92
14,Eastern Africa,2020,Labour force participation - Female,72.86
14,Eastern Africa,2020,Unemployment rate - Female,3.58
17,Middle Africa,2005,Labour force participation - Total,73.7
17,Middle Africa,2005,Unemployment rate - Total,3.92
17,Middle Africa,2005,Labour force participation - Male,76.4
17,Middle Africa,2005,Unemployment rate - Male,4.32
17,Middle Africa,2005,Labour force participation - Female,71.08
17,Middle Africa,2005,Unemployment rate - Female,3.5
17,Middle Africa,2010,Labour force participation - Total,70.25
17,Middle Africa,2010,Unemployment rate - Total,5.37
17,Middle Africa,2010,Labour force participation - Male,73.79
17,Middle Africa,2010,Unemployment rate - Male,5.2
17,Middle Africa,2010,Labour force participation - Female,66.79
17,Middle Africa,2010,Unemployment rate - Female,5.56
17,Middle Africa,2015,Labour force participation - Total,69.12
17,Middle Africa,2015,Unemployment rate - Total,4.96
17,Middle Africa,2015,Labour force participation - Male,72.78
17,Middle Africa,2015,Unemployment rate - Male,5.07
17,Middle Africa,2015,Labour force participation - Female,65.55
17,Middle Africa,2015,Unemployment rate - Female,4.84
17,Middle Africa,2020,Labour force participation - Total,68.68
17,Middle Africa,2020,Unemployment rate - Total,4.76
17,Middle Africa,2020,Labour force participation - Male,72.17
17,Middle Africa,2020,Unemployment rate - Male,4.97
17,Middle Africa,2020,Labour force participation - Female,65.26
17,Middle Africa,2020,Unemployment rate - Female,4.53
18,Southern Africa,2005,Labour force participation - Total,55.87
18,Southern Africa,2005,Unemployment rate - Total,28.74
18,Southern Africa,2005,Labour force participation - Male,64.46
18,Southern Africa,2005,Unemployment rate - Male,23.39
18,Southern Africa,2005,Labour force participation - Female,47.76
18,Southern Africa,2005,Unemployment rate - Female,35.56
18,Southern Africa,2010,Labour force participation - Total,53.37
18,Southern Africa,2010,Unemployment rate - Total,24.48
18,Southern Africa,2010,Labour force participation - Male,61.18
18,Southern Africa,2010,Unemployment rate - Male,22.5
18,Southern Africa,2010,Labour force participation - Female,45.96
18,Southern Africa,2010,Unemployment rate - Female,26.97
18,Southern Africa,2015,Labour force participation - Total,56.37
18,Southern Africa,2015,Unemployment rate - Total,24.66
18,Southern Africa,2015,Labour force participation - Male,63.39
18,Southern Africa,2015,Unemployment rate - Male,22.66
18,Southern Africa,2015,Labour force participation - Female,49.69
18,Southern Africa,2015,Unemployment rate - Female,27.08
18,Southern Africa,2020,Labour force participation - Total,56.93
18,Southern Africa,2020,Unemployment rate - Total,27.5
18,Southern Africa,2020,Labour force participation - Male,63.47
18,Southern Africa,2020,Unemployment rate - Male,25.6
18,Southern Africa,2020,Labour force participation - Female,50.74
18,Southern Africa,2020,Unemployment rate - Female,29.76
11,Western Africa,2005,Labour force participation - Total,63.85
11,Western Africa,2005,Unemployment rate - Total,4.49
11,Western Africa,2005,Labour force participation - Male,70.29
11,Western Africa,2005,Unemployment rate - Male,4.45
11,Western Africa,2005,Labour force participation - Female,57.5
11,Western Africa,2005,Unemployment rate - Female,4.53
11,Western Africa,2010,Labour force participation - Total,63.27
11,Western Africa,2010,Unemployment rate - Total,4.37
11,Western Africa,2010,Labour force participation - Male,69.5
11,Western Africa,2010,Unemployment rate - Male,4.17
11,Western Africa,2010,Labour force participation - Female,57.1
11,Western Africa,2010,Unemployment rate - Female,4.6
11,Western Africa,2015,Labour force participation - Total,59.13
11,Western Africa,2015,Unemployment rate - Total,4.57
11,Western Africa,2015,Labour force participation - Male,65.22
11,Western Africa,2015,Unemployment rate - Male,4.1
11,Western Africa,2015,Labour force participation - Female,53.09
11,Western Africa,2015,Unemployment rate - Female,5.14
11,Western Africa,2020,Labour force participation - Total,58.4
11,Western Africa,2020,Unemployment rate - Total,5.98
11,Western Africa,2020,Labour force participation - Male,64.31
11,Western Africa,2020,Unemployment rate - Male,5.54
11,Western Africa,2020,Labour force participation - Female,52.52
11,Western Africa,2020,Unemployment rate - Female,6.52
19,Americas,2005,Labour force participation - Total,64.57
19,Americas,2005,Unemployment rate - Total,6.84
19,Americas,2005,Labour force participation - Male,76.17
19,Americas,2005,Unemployment rate - Male,6.01
19,Americas,2005,Labour force participation - Female,53.54
19,Americas,2005,Unemployment rate - Female,7.96
19,Americas,2010,Labour force participation - Total,63.94
19,Americas,2010,Unemployment rate - Total,7.94
19,Americas,2010,Labour force participation - Male,74.83
19,Americas,2010,Unemployment rate - Male,7.45
19,Americas,2010,Labour force participation - Female,53.56
19,Americas,2010,Unemployment rate - Female,8.59
19,Americas,2015,Labour force participation - Total,63.25
19,Americas,2015,Unemployment rate - Total,6.23
19,Americas,2015,Labour force participation - Male,73.9
19,Americas,2015,Unemployment rate - Male,5.71
19,Americas,2015,Labour force participation - Female,53.11
19,Americas,2015,Unemployment rate - Female,6.91
19,Americas,2020,Labour force participation - Total,63.26
19,Americas,2020,Unemployment rate - Total,6.61
19,Americas,2020,Labour force participation - Male,73.36
19,Americas,2020,Unemployment rate - Male,5.93
19,Americas,2020,Labour force participation - Female,53.62
19,Americas,2020,Unemployment rate - Female,7.5
21,Northern America,2005,Labour force participation - Total,65.21
21,Northern America,2005,Unemployment rate - Total,5.26
21,Northern America,2005,Labour force participation - Male,72.2
21,Northern America,2005,Unemployment rate - Male,5.27
21,Northern America,2005,Labour force participation - Female,58.51
21,Northern America,2005,Unemployment rate - Female,5.24
21,Northern America,2010,Labour force participation - Total,63.88
21,Northern America,2010,Unemployment rate - Total,9.46
21,Northern America,2010,Labour force participation - Male,70.07
21,Northern America,2010,Unemployment rate - Male,10.33
21,Northern America,2010,Labour force participation - Female,57.95
21,Northern America,2010,Unemployment rate - Female,8.46
21,Northern America,2015,Labour force participation - Total,62.38
21,Northern America,2015,Unemployment rate - Total,5.46
21,Northern America,2015,Labour force participation - Male,68.63
21,Northern America,2015,Unemployment rate - Male,5.59
21,Northern America,2015,Labour force participation - Female,56.36
21,Northern America,2015,Unemployment rate - Female,5.3
21,Northern America,2020,Labour force participation - Total,62.11
21,Northern America,2020,Unemployment rate - Total,4.03
21,Northern America,2020,Labour force participation - Male,68.05
21,Northern America,2020,Unemployment rate - Male,4.08
21,Northern America,2020,Labour force participation - Female,56.37
21,Northern America,2020,Unemployment rate - Female,3.98
419,Latin America & the Caribbean,2005,Labour force participation - Total,64.14
419,Latin America & the Caribbean,2005,Unemployment rate - Total,7.92
419,Latin America & the Caribbean,2005,Labour force participation - Male,78.83
419,Latin America & the Caribbean,2005,Unemployment rate - Male,6.47
419,Latin America & the Caribbean,2005,Labour force participation - Female,50.24
419,Latin America & the Caribbean,2005,Unemployment rate - Female,10.07
419,Latin America & the Caribbean,2010,Labour force participation - Total,63.97
419,Latin America & the Caribbean,2010,Unemployment rate - Total,6.96
419,Latin America & the Caribbean,2010,Labour force participation - Male,77.93
419,Latin America & the Caribbean,2010,Unemployment rate - Male,5.77
419,Latin America & the Caribbean,2010,Labour force participation - Female,50.75
419,Latin America & the Caribbean,2010,Unemployment rate - Female,8.69
419,Latin America & the Caribbean,2015,Labour force participation - Total,63.8
419,Latin America & the Caribbean,2015,Unemployment rate - Total,6.7
419,Latin America & the Caribbean,2015,Labour force participation - Male,77.23
419,Latin America & the Caribbean,2015,Unemployment rate - Male,5.78
419,Latin America & the Caribbean,2015,Labour force participation - Female,51.09
419,Latin America & the Caribbean,2015,Unemployment rate - Female,8.02
419,Latin America & the Caribbean,2020,Labour force participation - Total,63.96
419,Latin America & the Caribbean,2020,Unemployment rate - Total,8.13
419,Latin America & the Caribbean,2020,Labour force participation - Male,76.63
419,Latin America & the Caribbean,2020,Unemployment rate - Male,6.94
419,Latin America & the Caribbean,2020,Labour force participation - Female,51.97
419,Latin America & the Caribbean,2020,Unemployment rate - Female,9.79
29,Caribbean,2005,Labour force participation - Total,57.32
29,Caribbean,2005,Unemployment rate - Total,7.8
29,Caribbean,2005,Labour force participation - Male,69.72
29,Caribbean,2005,Unemployment rate - Male,6.37
29,Caribbean,2005,Labour force participation - Female,45.4
29,Caribbean,2005,Unemployment rate - Female,9.92
29,Caribbean,2010,Labour force participation - Total,58.17
29,Caribbean,2010,Unemployment rate - Total,8.48
29,Caribbean,2010,Labour force participation - Male,69.68
29,Caribbean,2010,Unemployment rate - Male,7.24
29,Caribbean,2010,Labour force participation - Female,47.11
29,Caribbean,2010,Unemployment rate - Female,10.24
29,Caribbean,2015,Labour force participation - Total,59.44
29,Caribbean,2015,Unemployment rate - Total,8.51
29,Caribbean,2015,Labour force participation - Male,70.14
29,Caribbean,2015,Unemployment rate - Male,6.81
29,Caribbean,2015,Labour force participation - Female,49.16
29,Caribbean,2015,Unemployment rate - Female,10.84
29,Caribbean,2020,Labour force participation - Total,59.91
29,Caribbean,2020,Unemployment rate - Total,7.34
29,Caribbean,2020,Labour force participation - Male,70.19
29,Caribbean,2020,Unemployment rate - Male,5.8
29,Caribbean,2020,Labour force participation - Female,50.05
29,Caribbean,2020,Unemployment rate - Female,9.41
13,Central America,2005,Labour force participation - Total,61.12
13,Central America,2005,Unemployment rate - Total,3.91
13,Central America,2005,Labour force participation - Male,81.81
13,Central America,2005,Unemployment rate - Male,3.68
13,Central America,2005,Labour force participation - Female,41.95
13,Central America,2005,Unemployment rate - Female,4.33
13,Central America,2010,Labour force participation - Total,61.13
13,Central America,2010,Unemployment rate - Total,5.2
13,Central America,2010,Labour force participation - Male,80.25
13,Central America,2010,Unemployment rate - Male,5.13
13,Central America,2010,Labour force participation - Female,43.36
13,Central America,2010,Unemployment rate - Female,5.33
13,Central America,2015,Labour force participation - Total,61.37
13,Central America,2015,Unemployment rate - Total,4.38
13,Central America,2015,Labour force participation - Male,79.82
13,Central America,2015,Unemployment rate - Male,4.11
13,Central America,2015,Labour force participation - Female,44.23
13,Central America,2015,Unemployment rate - Female,4.85
13,Central America,2020,Labour force participation - Total,61.59
13,Central America,2020,Unemployment rate - Total,4.09
13,Central America,2020,Labour force participation - Male,79.55
13,Central America,2020,Unemployment rate - Male,3.72
13,Central America,2020,Labour force participation - Female,44.86
13,Central America,2020,Unemployment rate - Female,4.71
5,South America,2005,Labour force participation - Total,65.96
5,South America,2005,Unemployment rate - Total,9.29
5,South America,2005,Labour force participation - Male,78.7
5,South America,2005,Unemployment rate - Male,7.53
5,South America,2005,Labour force participation - Female,53.82
5,South America,2005,Unemployment rate - Female,11.75
5,South America,2010,Labour force participation - Total,65.62
5,South America,2010,Unemployment rate - Total,7.44
5,South America,2010,Labour force participation - Male,77.9
5,South America,2010,Unemployment rate - Male,5.88
5,South America,2010,Labour force participation - Female,53.93
5,South America,2010,Unemployment rate - Female,9.58
5,South America,2015,Labour force participation - Total,65.16
5,South America,2015,Unemployment rate - Total,7.38
5,South America,2015,Labour force participation - Male,76.94
5,South America,2015,Unemployment rate - Male,6.34
5,South America,2015,Labour force participation - Female,53.96
5,South America,2015,Unemployment rate - Female,8.78
5,South America,2020,Labour force participation - Total,65.27
5,South America,2020,Unemployment rate - Total,9.71
5,South America,2020,Labour force participation - Male,76.11
5,South America,2020,Unemployment rate - Male,8.36
5,South America,2020,Labour force participation - Female,54.98
5,South America,2020,Unemployment rate - Female,11.48
143,Central Asia,2005,Labour force participation - Total,62.64
143,Central Asia,2005,Unemployment rate - Total,7.85
143,Central Asia,2005,Labour force participation - Male,72.65
143,Central Asia,2005,Unemployment rate - Male,7.67
143,Central Asia,2005,Labour force participation - Female,53.21
143,Central Asia,2005,Unemployment rate - Female,8.08
143,Central Asia,2010,Labour force participation - Total,63.13
143,Central Asia,2010,Unemployment rate - Total,6.12
143,Central Asia,2010,Labour force participation - Male,73.57
143,Central Asia,2010,Unemployment rate - Male,6.11
143,Central Asia,2010,Labour force participation - Female,53.23
143,Central Asia,2010,Unemployment rate - Female,6.14
143,Central Asia,2015,Labour force participation - Total,63.6
143,Central Asia,2015,Unemployment rate - Total,5.66
143,Central Asia,2015,Labour force participation - Male,74.42
143,Central Asia,2015,Unemployment rate - Male,5.73
143,Central Asia,2015,Labour force participation - Female,53.33
143,Central Asia,2015,Unemployment rate - Female,5.57
143,Central Asia,2020,Labour force participation - Total,62.67
143,Central Asia,2020,Unemployment rate - Total,5.91
143,Central Asia,2020,Labour force participation - Male,74.15
143,Central Asia,2020,Unemployment rate - Male,6.01
143,Central Asia,2020,Labour force participation - Female,51.77
143,Central Asia,2020,Unemployment rate - Female,5.79
30,Eastern Asia,2005,Labour force participation - Total,71.85
30,Eastern Asia,2005,Unemployment rate - Total,4.46
30,Eastern Asia,2005,Labour force participation - Male,79.11
30,Eastern Asia,2005,Unemployment rate - Male,4.91
30,Eastern Asia,2005,Labour force participation - Female,64.4
30,Eastern Asia,2005,Unemployment rate - Female,3.9
30,Eastern Asia,2010,Labour force participation - Total,69.84
30,Eastern Asia,2010,Unemployment rate - Total,4.53
30,Eastern Asia,2010,Labour force participation - Male,77.48
30,Eastern Asia,2010,Unemployment rate - Male,4.99
30,Eastern Asia,2010,Labour force participation - Female,62.03
30,Eastern Asia,2010,Unemployment rate - Female,3.94
30,Eastern Asia,2015,Labour force participation - Total,68.72
30,Eastern Asia,2015,Unemployment rate - Total,4.46
30,Eastern Asia,2015,Labour force participation - Male,76.26
30,Eastern Asia,2015,Unemployment rate - Male,4.91
30,Eastern Asia,2015,Labour force participation - Female,61.01
30,Eastern Asia,2015,Unemployment rate - Female,3.9
30,Eastern Asia,2020,Labour force participation - Total,66.86
30,Eastern Asia,2020,Unemployment rate - Total,4.19
30,Eastern Asia,2020,Labour force participation - Male,74.51
30,Eastern Asia,2020,Unemployment rate - Male,4.63
30,Eastern Asia,2020,Labour force participation - Female,59.04
30,Eastern Asia,2020,Unemployment rate - Female,3.63
35,South-eastern Asia,2005,Labour force participation - Total,67.51
35,South-eastern Asia,2005,Unemployment rate - Total,4.4
35,South-eastern Asia,2005,Labour force participation - Male,81.02
35,South-eastern Asia,2005,Unemployment rate - Male,4.08
35,South-eastern Asia,2005,Labour force participation - Female,54.37
35,South-eastern Asia,2005,Unemployment rate - Female,4.87
35,South-eastern Asia,2010,Labour force participation - Total,68.65
35,South-eastern Asia,2010,Unemployment rate - Total,3.22
35,South-eastern Asia,2010,Labour force participation - Male,81.06
35,South-eastern Asia,2010,Unemployment rate - Male,3.14
35,South-eastern Asia,2010,Labour force participation - Female,56.52
35,South-eastern Asia,2010,Unemployment rate - Female,3.35
35,South-eastern Asia,2015,Labour force participation - Total,68.26
35,South-eastern Asia,2015,Unemployment rate - Total,2.9
35,South-eastern Asia,2015,Labour force participation - Male,80.54
35,South-eastern Asia,2015,Unemployment rate - Male,2.99
35,South-eastern Asia,2015,Labour force participation - Female,56.24
35,South-eastern Asia,2015,Unemployment rate - Female,2.78
35,South-eastern Asia,2020,Labour force participation - Total,67.54
35,South-eastern Asia,2020,Unemployment rate - Total,3.06
35,South-eastern Asia,2020,Labour force participation - Male,79.33
35,South-eastern Asia,2020,Unemployment rate - Male,3.1
35,South-eastern Asia,2020,Labour force participation - Female,55.99
35,South-eastern Asia,2020,Unemployment rate - Female,3
34,Southern Asia,2005,Labour force participation - Total,57.22
34,Southern Asia,2005,Unemployment rate - Total,5.34
34,Southern Asia,2005,Labour force participation - Male,82.63
34,Southern Asia,2005,Unemployment rate - Male,5.16
34,Southern Asia,2005,Labour force participation - Female,30.27
34,Southern Asia,2005,Unemployment rate - Female,5.85
34,Southern Asia,2010,Labour force participation - Total,53.87
34,Southern Asia,2010,Unemployment rate - Total,5.24
34,Southern Asia,2010,Labour force participation - Male,80.2
34,Southern Asia,2010,Unemployment rate - Male,5.15
34,Southern Asia,2010,Labour force participation - Female,26.02
34,Southern Asia,2010,Unemployment rate - Female,5.53
34,Southern Asia,2015,Labour force participation - Total,51.62
34,Southern Asia,2015,Unemployment rate - Total,5.43
34,Southern Asia,2015,Labour force participation - Male,78.09
34,Southern Asia,2015,Unemployment rate - Male,5.22
34,Southern Asia,2015,Labour force participation - Female,23.66
34,Southern Asia,2015,Unemployment rate - Female,6.17
34,Southern Asia,2020,Labour force participation - Total,50.73
34,Southern Asia,2020,Unemployment rate - Total,5.38
34,Southern Asia,2020,Labour force participation - Male,76.9
34,Southern Asia,2020,Unemployment rate - Male,5.26
34,Southern Asia,2020,Labour force participation - Female,23.09
34,Southern Asia,2020,Unemployment rate - Female,5.78
145,Western Asia,2005,Labour force participation - Total,48.32
145,Western Asia,2005,Unemployment rate - Total,8.08
145,Western Asia,2005,Labour force participation - Male,75.04
145,Western Asia,2005,Unemployment rate - Male,7.14
145,Western Asia,2005,Labour force participation - Female,16.66
145,Western Asia,2005,Unemployment rate - Female,13.09
145,Western Asia,2010,Labour force participation - Total,49.83
145,Western Asia,2010,Unemployment rate - Total,7.15
145,Western Asia,2010,Labour force participation - Male,76.01
145,Western Asia,2010,Unemployment rate - Male,5.93
145,Western Asia,2010,Labour force participation - Female,16.93
145,Western Asia,2010,Unemployment rate - Female,13.99
145,Western Asia,2015,Labour force participation - Total,51.42
145,Western Asia,2015,Unemployment rate - Total,7.45
145,Western Asia,2015,Labour force participation - Male,77.63
145,Western Asia,2015,Unemployment rate - Male,5.62
145,Western Asia,2015,Labour force participation - Female,18.59
145,Western Asia,2015,Unemployment rate - Female,17.02
145,Western Asia,2020,Labour force participation - Total,51.32
145,Western Asia,2020,Unemployment rate - Total,8.04
145,Western Asia,2020,Labour force participation - Male,77.7
145,Western Asia,2020,Unemployment rate - Male,6.1
145,Western Asia,2020,Labour force participation - Female,17.99
145,Western Asia,2020,Unemployment rate - Female,18.63
134,Caucasus,2005,Labour force participation - Total,50.13
134,Caucasus,2005,Unemployment rate - Total,10.42
134,Caucasus,2005,Labour force participation - Male,69.78
134,Caucasus,2005,Unemployment rate - Male,10.32
134,Caucasus,2005,Labour force participation - Female,31.75
134,Caucasus,2005,Unemployment rate - Female,10.62
134,Caucasus,2010,Labour force participation - Total,51.77
134,Caucasus,2010,Unemployment rate - Total,10.66
134,Caucasus,2010,Labour force participation - Male,69.74
134,Caucasus,2010,Unemployment rate - Male,10.44
134,Caucasus,2010,Labour force participation - Female,34.96
134,Caucasus,2010,Unemployment rate - Female,11.06
134,Caucasus,2015,Labour force participation - Total,54.41
134,Caucasus,2015,Unemployment rate - Total,9.85
134,Caucasus,2015,Labour force participation - Male,71.38
134,Caucasus,2015,Unemployment rate - Male,9.12
134,Caucasus,2015,Labour force participation - Female,38.47
134,Caucasus,2015,Unemployment rate - Female,11.13
134,Caucasus,2020,Labour force participation - Total,55.56
134,Caucasus,2020,Unemployment rate - Total,11.51
134,Caucasus,2020,Labour force participation - Male,71.91
134,Caucasus,2020,Unemployment rate - Male,10.79
134,Caucasus,2020,Labour force participation - Female,40.06
134,Caucasus,2020,Unemployment rate - Female,12.74
151,Eastern Europe,2005,Labour force participation - Total,57.84
151,Eastern Europe,2005,Unemployment rate - Total,8.73
151,Eastern Europe,2005,Labour force participation - Male,65.08
151,Eastern Europe,2005,Unemployment rate - Male,8.84
151,Eastern Europe,2005,Labour force participation - Female,51.58
151,Eastern Europe,2005,Unemployment rate - Female,8.62
151,Eastern Europe,2010,Labour force participation - Total,58.81
151,Eastern Europe,2010,Unemployment rate - Total,7.99
151,Eastern Europe,2010,Labour force participation - Male,66.72
151,Eastern Europe,2010,Unemployment rate - Male,8.49
151,Eastern Europe,2010,Labour force participation - Female,52
151,Eastern Europe,2010,Unemployment rate - Female,7.44
151,Eastern Europe,2015,Labour force participation - Total,59.23
151,Eastern Europe,2015,Unemployment rate - Total,6.6
151,Eastern Europe,2015,Labour force participation - Male,67.69
151,Eastern Europe,2015,Unemployment rate - Male,6.93
151,Eastern Europe,2015,Labour force participation - Female,51.96
151,Eastern Europe,2015,Unemployment rate - Female,6.24
151,Eastern Europe,2020,Labour force participation - Total,58.51
151,Eastern Europe,2020,Unemployment rate - Total,4.73
151,Eastern Europe,2020,Labour force participation - Male,66.95
151,Eastern Europe,2020,Unemployment rate - Male,4.96
151,Eastern Europe,2020,Labour force participation - Female,51.28
151,Eastern Europe,2020,Unemployment rate - Female,4.48
154,Northern Europe,2005,Labour force participation - Total,62.03
154,Northern Europe,2005,Labour force participation - Male,68.92
154,Northern Europe,2005,Labour force participation - Female,55.56
154,Northern Europe,2010,Labour force participation - Total,62.04
154,Northern Europe,2010,Labour force participation - Male,68.14
154,Northern Europe,2010,Labour force participation - Female,56.27
154,Northern Europe,2015,Labour force participation - Total,62.33
154,Northern Europe,2015,Labour force participation - Male,67.79
154,Northern Europe,2015,Labour force participation - Female,57.12
154,Northern Europe,2020,Labour force participation - Total,62.66
154,Northern Europe,2020,Labour force participation - Male,67.6
154,Northern Europe,2020,Labour force participation - Female,57.91
39,Southern Europe,2005,Labour force participation - Total,53.27
39,Southern Europe,2005,Unemployment rate - Total,10.35
39,Southern Europe,2005,Labour force participation - Male,64.35
39,Southern Europe,2005,Unemployment rate - Male,8.44
39,Southern Europe,2005,Labour force participation - Female,42.84
39,Southern Europe,2005,Unemployment rate - Female,13.05
39,Southern Europe,2010,Labour force participation - Total,53.39
39,Southern Europe,2010,Unemployment rate - Total,14.31
39,Southern Europe,2010,Labour force participation - Male,62.69
39,Southern Europe,2010,Unemployment rate - Male,13.46
39,Southern Europe,2010,Labour force participation - Female,44.66
