CODE,NAME,YEAR,SERIES,VALUE
135,Caucasus and Central Asia,2016,"Seats held by women in national parliament, as of February (%)",17.6471
135,Caucasus and Central Asia,2017,"Seats held by women in national parliament, as of February (%)",18.3505
135,Caucasus and Central Asia,2018,"Seats held by women in national parliament, as of February (%)",19.4915
135,Caucasus and Central Asia,2019,"Seats held by women in national parliament, as of February (%)",20.0207
150,Europe,2000,"Seats held by women in national parliament, as of February (%)",16.8393
150,Europe,2005,"Seats held by women in national parliament, as of February (%)",20.4998
150,Europe,2010,"Seats held by women in national parliament, as of February (%)",23.2497
150,Europe,2015,"Seats held by women in national parliament, as of February (%)",26.7163
150,Europe,2016,"Seats held by women in national parliament, as of February (%)",27.1527
150,Europe,2017,"Seats held by women in national parliament, as of February (%)",28.0193
150,Europe,2018,"Seats held by women in national parliament, as of February (%)",28.8742
150,Europe,2019,"Seats held by women in national parliament, as of February (%)",29.7997
150,Europe,2020,"Seats held by women in national parliament, as of February (%)",31.4368
151,Eastern Europe,2000,"Seats held by women in national parliament, as of February (%)",9.7188
151,Eastern Europe,2005,"Seats held by women in national parliament, as of February (%)",14.0571
151,Eastern Europe,2010,"Seats held by women in national parliament, as of February (%)",15.2378
151,Eastern Europe,2015,"Seats held by women in national parliament, as of February (%)",16.9473
151,Eastern Europe,2016,"Seats held by women in national parliament, as of February (%)",17.6428
151,Eastern Europe,2017,"Seats held by women in national parliament, as of February (%)",19.4215
151,Eastern Europe,2018,"Seats held by women in national parliament, as of February (%)",19.985
151,Eastern Europe,2019,"Seats held by women in national parliament, as of February (%)",20.4733
151,Eastern Europe,2020,"Seats held by women in national parliament, as of February (%)",22.3892
154,Northern Europe,2000,"Seats held by women in national parliament, as of February (%)",26.9939
154,Northern Europe,2005,"Seats held by women in national parliament, as of February (%)",28.0264
154,Northern Europe,2010,"Seats held by women in national parliament, as of February (%)",29.5788
154,Northern Europe,2015,"Seats held by women in national parliament, as of February (%)",30.406
154,Northern Europe,2016,"Seats held by women in national parliament, as of February (%)",32.4835
154,Northern Europe,2017,"Seats held by women in national parliament, as of February (%)",33.3175
154,Northern Europe,2018,"Seats held by women in national parliament, as of February (%)",33.7915
154,Northern Europe,2019,"Seats held by women in national parliament, as of February (%)",35.1185
154,Northern Europe,2020,"Seats held by women in national parliament, as of February (%)",36.3507
39,Southern Europe,2000,"Seats held by women in national parliament, as of February (%)",11.0159
39,Southern Europe,2005,"Seats held by women in national parliament, as of February (%)",17.0763
39,Southern Europe,2010,"Seats held by women in national parliament, as of February (%)",23.0043
39,Southern Europe,2015,"Seats held by women in national parliament, as of February (%)",29.9804
39,Southern Europe,2016,"Seats held by women in national parliament, as of February (%)",28.998
39,Southern Europe,2017,"Seats held by women in national parliament, as of February (%)",29.4025
39,Southern Europe,2018,"Seats held by women in national parliament, as of February (%)",29.8937
39,Southern Europe,2019,"Seats held by women in national parliament, as of February (%)",31.5457
39,Southern Europe,2020,"Seats held by women in national parliament, as of February (%)",33.2804
155,Western Europe,2000,"Seats held by women in national parliament, as of February (%)",23.0315
155,Western Europe,2005,"Seats held by women in national parliament, as of February (%)",25.8261
155,Western Europe,2010,"Seats held by women in national parliament, as of February (%)",28.4422
155,Western Europe,2015,"Seats held by women in national parliament, as of February (%)",32
155,Western Europe,2016,"Seats held by women in national parliament, as of February (%)",32.15
155,Western Europe,2017,"Seats held by women in national parliament, as of February (%)",32.1161
155,Western Europe,2018,"Seats held by women in national parliament, as of February (%)",34.0231
155,Western Europe,2019,"Seats held by women in national parliament, as of February (%)",34.2156
155,Western Europe,2020,"Seats held by women in national parliament, as of February (%)",35.8037
9,Oceania,2000,"Seats held by women in national parliament, as of February (%)",11.3009
9,Oceania,2005,"Seats held by women in national parliament, as of February (%)",11.1834
9,Oceania,2010,"Seats held by women in national parliament, as of February (%)",13.1728
9,Oceania,2015,"Seats held by women in national parliament, as of February (%)",13.1649
9,Oceania,2016,"Seats held by women in national parliament, as of February (%)",13.4309
9,Oceania,2017,"Seats held by women in national parliament, as of February (%)",15.0266
9,Oceania,2018,"Seats held by women in national parliament, as of February (%)",15.508
9,Oceania,2019,"Seats held by women in national parliament, as of February (%)",16.3102
9,Oceania,2020,"Seats held by women in national parliament, as of February (%)",16.5563
53,Australia and New Zealand,2000,"Seats held by women in national parliament, as of February (%)",25.4682
53,Australia and New Zealand,2005,"Seats held by women in national parliament, as of February (%)",26.2963
53,Australia and New Zealand,2010,"Seats held by women in national parliament, as of February (%)",30.1471
53,Australia and New Zealand,2015,"Seats held by women in national parliament, as of February (%)",28.7823
53,Australia and New Zealand,2016,"Seats held by women in national parliament, as of February (%)",28.7823
53,Australia and New Zealand,2017,"Seats held by women in national parliament, as of February (%)",31.1111
53,Australia and New Zealand,2018,"Seats held by women in national parliament, as of February (%)",32.963
53,Australia and New Zealand,2019,"Seats held by women in national parliament, as of February (%)",34.4444
53,Australia and New Zealand,2020,"Seats held by women in national parliament, as of February (%)",35.0554
54,Melanesia,2000,"Seats held by women in national parliament, as of February (%)",3.9146
54,Melanesia,2005,"Seats held by women in national parliament, as of February (%)",3.1915
54,Melanesia,2010,"Seats held by women in national parliament, as of February (%)",1.4218
54,Melanesia,2015,"Seats held by women in national parliament, as of February (%)",4.1825
54,Melanesia,2016,"Seats held by women in national parliament, as of February (%)",4.5627
54,Melanesia,2017,"Seats held by women in national parliament, as of February (%)",4.5627
54,Melanesia,2018,"Seats held by women in national parliament, as of February (%)",3.4884
54,Melanesia,2019,"Seats held by women in national parliament, as of February (%)",4.2636
54,Melanesia,2020,"Seats held by women in national parliament, as of February (%)",4.943
57,Micronesia,2000,"Seats held by women in national parliament, as of February (%)",2.459
57,Micronesia,2005,"Seats held by women in national parliament, as of February (%)",2.439
57,Micronesia,2010,"Seats held by women in national parliament, as of February (%)",2.3622
57,Micronesia,2015,"Seats held by women in national parliament, as of February (%)",4.6875
57,Micronesia,2016,"Seats held by women in national parliament, as of February (%)",5.4688
57,Micronesia,2017,"Seats held by women in national parliament, as of February (%)",7.8125
57,Micronesia,2018,"Seats held by women in national parliament, as of February (%)",7.8125
57,Micronesia,2019,"Seats held by women in national parliament, as of February (%)",7.8125
57,Micronesia,2020,"Seats held by women in national parliament, as of February (%)",7.0313
61,Polynesia,2000,"Seats held by women in national parliament, as of February (%)",4.3956
61,Polynesia,2005,"Seats held by women in national parliament, as of February (%)",3.1915
61,Polynesia,2010,"Seats held by women in national parliament, as of February (%)",5.2083
61,Polynesia,2015,"Seats held by women in national parliament, as of February (%)",4.4444
61,Polynesia,2016,"Seats held by women in national parliament, as of February (%)",4.4444
61,Polynesia,2017,"Seats held by women in national parliament, as of February (%)",7.6923
61,Polynesia,2018,"Seats held by women in national parliament, as of February (%)",8.6957
61,Polynesia,2019,"Seats held by women in national parliament, as of February (%)",8.6957
61,Polynesia,2020,"Seats held by women in national parliament, as of February (%)",8.6022
4,Afghanistan,2010,"Seats held by women in national parliament, as of February (%)",27.3092
4,Afghanistan,2015,"Seats held by women in national parliament, as of February (%)",27.7108
4,Afghanistan,2016,"Seats held by women in national parliament, as of February (%)",27.7108
4,Afghanistan,2017,"Seats held by women in national parliament, as of February (%)",27.7108
4,Afghanistan,2018,"Seats held by women in national parliament, as of February (%)",27.7108
4,Afghanistan,2020,"Seats held by women in national parliament, as of February (%)",27.02
8,Albania,2000,"Seats held by women in national parliament, as of February (%)",5.1613
8,Albania,2005,"Seats held by women in national parliament, as of February (%)",6.4286
8,Albania,2010,"Seats held by women in national parliament, as of February (%)",16.4286
8,Albania,2015,"Seats held by women in national parliament, as of February (%)",20.7143
8,Albania,2016,"Seats held by women in national parliament, as of February (%)",20.7143
8,Albania,2017,"Seats held by women in national parliament, as of February (%)",22.8571
8,Albania,2018,"Seats held by women in national parliament, as of February (%)",27.8571
8,Albania,2019,"Seats held by women in national parliament, as of February (%)",29.2857
8,Albania,2020,"Seats held by women in national parliament, as of February (%)",29.51
12,Algeria,2000,"Seats held by women in national parliament, as of February (%)",3.1579
12,Algeria,2005,"Seats held by women in national parliament, as of February (%)",6.1697
12,Algeria,2010,"Seats held by women in national parliament, as of February (%)",7.7121
12,Algeria,2015,"Seats held by women in national parliament, as of February (%)",31.6017
12,Algeria,2016,"Seats held by women in national parliament, as of February (%)",31.6017
12,Algeria,2017,"Seats held by women in national parliament, as of February (%)",31.6017
12,Algeria,2018,"Seats held by women in national parliament, as of February (%)",25.7576
12,Algeria,2019,"Seats held by women in national parliament, as of February (%)",25.7576
12,Algeria,2020,"Seats held by women in national parliament, as of February (%)",25.76
20,Andorra,2000,"Seats held by women in national parliament, as of February (%)",7.1429
20,Andorra,2005,"Seats held by women in national parliament, as of February (%)",14.2857
20,Andorra,2010,"Seats held by women in national parliament, as of February (%)",35.7143
20,Andorra,2015,"Seats held by women in national parliament, as of February (%)",50
20,Andorra,2016,"Seats held by women in national parliament, as of February (%)",39.2857
20,Andorra,2017,"Seats held by women in national parliament, as of February (%)",32.1429
20,Andorra,2018,"Seats held by women in national parliament, as of February (%)",32.1429
20,Andorra,2019,"Seats held by women in national parliament, as of February (%)",32.1429
20,Andorra,2020,"Seats held by women in national parliament, as of February (%)",46.43
24,Angola,2000,"Seats held by women in national parliament, as of February (%)",15.4545
24,Angola,2005,"Seats held by women in national parliament, as of February (%)",15
24,Angola,2010,"Seats held by women in national parliament, as of February (%)",38.6364
24,Angola,2015,"Seats held by women in national parliament, as of February (%)",36.8182
24,Angola,2016,"Seats held by women in national parliament, as of February (%)",36.8182
24,Angola,2017,"Seats held by women in national parliament, as of February (%)",38.1818
24,Angola,2018,"Seats held by women in national parliament, as of February (%)",30.4545
24,Angola,2019,"Seats held by women in national parliament, as of February (%)",30
24,Angola,2020,"Seats held by women in national parliament, as of February (%)",30
28,Antigua and Barbuda,2000,"Seats held by women in national parliament, as of February (%)",5.2632
28,Antigua and Barbuda,2005,"Seats held by women in national parliament, as of February (%)",10.5263
28,Antigua and Barbuda,2010,"Seats held by women in national parliament, as of February (%)",10.5263
28,Antigua and Barbuda,2015,"Seats held by women in national parliament, as of February (%)",11.1111
28,Antigua and Barbuda,2016,"Seats held by women in national parliament, as of February (%)",11.1111
28,Antigua and Barbuda,2017,"Seats held by women in national parliament, as of February (%)",11.1111
28,Antigua and Barbuda,2018,"Seats held by women in national parliament, as of February (%)",11.1111
28,Antigua and Barbuda,2019,"Seats held by women in national parliament, as of February (%)",11.1111
28,Antigua and Barbuda,2020,"Seats held by women in national parliament, as of February (%)",11.11
32,Argentina,2000,"Seats held by women in national parliament, as of February (%)",28.0156
32,Argentina,2005,"Seats held by women in national parliament, as of February (%)",33.7255
32,Argentina,2010,"Seats held by women in national parliament, as of February (%)",38.5214
32,Argentina,2015,"Seats held by women in national parliament, as of February (%)",36.1868
32,Argentina,2016,"Seats held by women in national parliament, as of February (%)",35.7977
32,Argentina,2017,"Seats held by women in national parliament, as of February (%)",38.9105
32,Argentina,2018,"Seats held by women in national parliament, as of February (%)",38.9105
32,Argentina,2019,"Seats held by women in national parliament, as of February (%)",38.8235
32,Argentina,2020,"Seats held by women in national parliament, as of February (%)",40.86
51,Armenia,2000,"Seats held by women in national parliament, as of February (%)",3.0534
51,Armenia,2005,"Seats held by women in national parliament, as of February (%)",5.3435
51,Armenia,2010,"Seats held by women in national parliament, as of February (%)",9.1603
51,Armenia,2015,"Seats held by women in national parliament, as of February (%)",10.687
51,Armenia,2016,"Seats held by women in national parliament, as of February (%)",10.687
51,Armenia,2017,"Seats held by women in national parliament, as of February (%)",9.9237
51,Armenia,2018,"Seats held by women in national parliament, as of February (%)",18.0952
51,Armenia,2019,"Seats held by women in national parliament, as of February (%)",24.2424
51,Armenia,2020,"Seats held by women in national parliament, as of February (%)",23.48
36,Australia,2000,"Seats held by women in national parliament, as of February (%)",22.449
36,Australia,2005,"Seats held by women in national parliament, as of February (%)",24.6667
36,Australia,2010,"Seats held by women in national parliament, as of February (%)",27.3333
36,Australia,2015,"Seats held by women in national parliament, as of February (%)",26.6667
36,Australia,2016,"Seats held by women in national parliament, as of February (%)",26.6667
36,Australia,2017,"Seats held by women in national parliament, as of February (%)",28.6667
36,Australia,2018,"Seats held by women in national parliament, as of February (%)",28.6667
36,Australia,2019,"Seats held by women in national parliament, as of February (%)",30
36,Australia,2020,"Seats held by women in national parliament, as of February (%)",30.46
40,Austria,2000,"Seats held by women in national parliament, as of February (%)",26.776
40,Austria,2005,"Seats held by women in national parliament, as of February (%)",33.8798
40,Austria,2010,"Seats held by women in national parliament, as of February (%)",27.8689
40,Austria,2015,"Seats held by women in national parliament, as of February (%)",30.6011
40,Austria,2016,"Seats held by women in national parliament, as of February (%)",30.6011
40,Austria,2017,"Seats held by women in national parliament, as of February (%)",30.6011
40,Austria,2018,"Seats held by women in national parliament, as of February (%)",34.4262
40,Austria,2019,"Seats held by women in national parliament, as of February (%)",37.1585
40,Austria,2020,"Seats held by women in national parliament, as of February (%)",39.34
31,Azerbaijan,2000,"Seats held by women in national parliament, as of February (%)",10.4
31,Azerbaijan,2005,"Seats held by women in national parliament, as of February (%)",10.4839
31,Azerbaijan,2010,"Seats held by women in national parliament, as of February (%)",11.3821
31,Azerbaijan,2015,"Seats held by women in national parliament, as of February (%)",15.5738
31,Azerbaijan,2016,"Seats held by women in national parliament, as of February (%)",16.9355
31,Azerbaijan,2017,"Seats held by women in national parliament, as of February (%)",16.8
31,Azerbaijan,2018,"Seats held by women in national parliament, as of February (%)",16.8
31,Azerbaijan,2019,"Seats held by women in national parliament, as of February (%)",16.8067
31,Azerbaijan,2020,"Seats held by women in national parliament, as of February (%)",16.81
44,Bahamas,2000,"Seats held by women in national parliament, as of February (%)",15
44,Bahamas,2005,"Seats held by women in national parliament, as of February (%)",20
44,Bahamas,2010,"Seats held by women in national parliament, as of February (%)",12.1951
44,Bahamas,2015,"Seats held by women in national parliament, as of February (%)",13.1579
44,Bahamas,2016,"Seats held by women in national parliament, as of February (%)",13.1579
44,Bahamas,2017,"Seats held by women in national parliament, as of February (%)",13.1579
44,Bahamas,2018,"Seats held by women in national parliament, as of February (%)",12.8205
44,Bahamas,2019,"Seats held by women in national parliament, as of February (%)",12.8205
44,Bahamas,2020,"Seats held by women in national parliament, as of February (%)",12.82
48,Bahrain,2005,"Seats held by women in national parliament, as of February (%)",0
48,Bahrain,2010,"Seats held by women in national parliament, as of February (%)",2.5
48,Bahrain,2015,"Seats held by women in national parliament, as of February (%)",7.5
48,Bahrain,2016,"Seats held by women in national parliament, as of February (%)",7.5
48,Bahrain,2017,"Seats held by women in national parliament, as of February (%)",7.5
48,Bahrain,2018,"Seats held by women in national parliament, as of February (%)",7.5
48,Bahrain,2019,"Seats held by women in national parliament, as of February (%)",15
48,Bahrain,2020,"Seats held by women in national parliament, as of February (%)",15
50,Bangladesh,2000,"Seats held by women in national parliament, as of February (%)",9.0909
50,Bangladesh,2005,"Seats held by women in national parliament, as of February (%)",2
50,Bangladesh,2010,"Seats held by women in national parliament, as of February (%)",18.5507
50,Bangladesh,2015,"Seats held by women in national parliament, as of February (%)",20
50,Bangladesh,2016,"Seats held by women in national parliament, as of February (%)",20
50,Bangladesh,2017,"Seats held by women in national parliament, as of February (%)",20.2857
50,Bangladesh,2018,"Seats held by women in national parliament, as of February (%)",20.2857
50,Bangladesh,2019,"Seats held by women in national parliament, as of February (%)",20.6897
50,Bangladesh,2020,"Seats held by women in national parliament, as of February (%)",20.92
52,Barbados,2000,"Seats held by women in national parliament, as of February (%)",10.7143
