CODE,NAME,YEAR,SERIES,VALUE
112,Belarus,2017,Expenditure by level of education: secondary (as % of government expenditure),50.4586
112,Belarus,2017,Expenditure by level of education: tertiary (as % of government expenditure),16.4784
112,Belarus,2017,Government expenditure on education (% of government expenditure),12.2817
112,Belarus,2017,Public expenditure on education (% of GDP),4.795
56,Belgium,2010,Expenditure by level of education: pre-primary (as % of government expenditure),9.4759
56,Belgium,2010,Expenditure by level of education: tertiary (as % of government expenditure),22.1684
56,Belgium,2010,Government expenditure on education (% of government expenditure),12.0132
56,Belgium,2010,Public expenditure on education (% of GDP),6.408
56,Belgium,2013,Expenditure by level of education: pre-primary (as % of government expenditure),10.6429
56,Belgium,2013,Expenditure by level of education: primary (as % of government expenditure),23.3524
56,Belgium,2013,Expenditure by level of education: secondary (as % of government expenditure),42.1315
56,Belgium,2013,Expenditure by level of education: tertiary (as % of government expenditure),21.8438
56,Belgium,2013,Government expenditure on education (% of government expenditure),11.8932
56,Belgium,2013,Public expenditure on education (% of GDP),6.6397
56,Belgium,2015,Expenditure by level of education: pre-primary (as % of government expenditure),10.6864
56,Belgium,2015,Expenditure by level of education: primary (as % of government expenditure),23.5356
56,Belgium,2015,Expenditure by level of education: tertiary (as % of government expenditure),22.1288
56,Belgium,2015,Government expenditure on education (% of government expenditure),12.1707
56,Belgium,2015,Public expenditure on education (% of GDP),6.5394
84,Belize,2010,Expenditure by level of education: pre-primary (as % of government expenditure),1.5157
84,Belize,2010,Expenditure by level of education: primary (as % of government expenditure),46.0529
84,Belize,2010,Expenditure by level of education: secondary (as % of government expenditure),41.1291
84,Belize,2010,Expenditure by level of education: tertiary (as % of government expenditure),8.666
84,Belize,2010,Government expenditure on education (% of government expenditure),22.3818
84,Belize,2010,Public expenditure on education (% of GDP),6.6296
84,Belize,2015,Expenditure by level of education: pre-primary (as % of government expenditure),4.8707
84,Belize,2015,Expenditure by level of education: primary (as % of government expenditure),32.903
84,Belize,2015,Expenditure by level of education: secondary (as % of government expenditure),41.1741
84,Belize,2015,Expenditure by level of education: tertiary (as % of government expenditure),11.8136
84,Belize,2015,Government expenditure on education (% of government expenditure),21.6129
84,Belize,2015,Public expenditure on education (% of GDP),6.7662
84,Belize,2017,Expenditure by level of education: pre-primary (as % of government expenditure),4.5429
84,Belize,2017,Expenditure by level of education: primary (as % of government expenditure),31.3807
84,Belize,2017,Expenditure by level of education: secondary (as % of government expenditure),39.9535
84,Belize,2017,Expenditure by level of education: tertiary (as % of government expenditure),9.4715
84,Belize,2017,Government expenditure on education (% of government expenditure),21.2952
84,Belize,2017,Public expenditure on education (% of GDP),7.3788
204,Benin,2010,Expenditure by level of education: pre-primary (as % of government expenditure),2.5515
204,Benin,2010,Expenditure by level of education: primary (as % of government expenditure),52.8256
204,Benin,2010,Expenditure by level of education: secondary (as % of government expenditure),27.9825
204,Benin,2010,Expenditure by level of education: tertiary (as % of government expenditure),15.6043
204,Benin,2010,Government expenditure on education (% of government expenditure),26.144
204,Benin,2010,Public expenditure on education (% of GDP),5.0293
204,Benin,2015,Expenditure by level of education: pre-primary (as % of government expenditure),4.307
204,Benin,2015,Expenditure by level of education: primary (as % of government expenditure),49.8087
204,Benin,2015,Expenditure by level of education: secondary (as % of government expenditure),23.7353
204,Benin,2015,Expenditure by level of education: tertiary (as % of government expenditure),22.149
204,Benin,2015,Government expenditure on education (% of government expenditure),17.4795
204,Benin,2015,Public expenditure on education (% of GDP),4.3564
204,Benin,2018,Government expenditure on education (% of government expenditure),17.7092
204,Benin,2018,Public expenditure on education (% of GDP),4.0381
60,Bermuda,2010,Expenditure by level of education: pre-primary (as % of government expenditure),8.8773
60,Bermuda,2010,Expenditure by level of education: primary (as % of government expenditure),30.8448
60,Bermuda,2010,Expenditure by level of education: secondary (as % of government expenditure),45.4173
60,Bermuda,2010,Expenditure by level of education: tertiary (as % of government expenditure),13.4838
60,Bermuda,2010,Government expenditure on education (% of government expenditure),12.9342
60,Bermuda,2010,Public expenditure on education (% of GDP),2.5852
60,Bermuda,2015,Expenditure by level of education: pre-primary (as % of government expenditure),7.0251
60,Bermuda,2015,Expenditure by level of education: primary (as % of government expenditure),30.6948
60,Bermuda,2015,Expenditure by level of education: secondary (as % of government expenditure),44.3101
60,Bermuda,2015,Government expenditure on education (% of government expenditure),9.0188
60,Bermuda,2015,Public expenditure on education (% of GDP),1.6986
60,Bermuda,2017,Expenditure by level of education: pre-primary (as % of government expenditure),6.4622
60,Bermuda,2017,Expenditure by level of education: primary (as % of government expenditure),32.1581
60,Bermuda,2017,Expenditure by level of education: secondary (as % of government expenditure),44.3947
60,Bermuda,2017,Expenditure by level of education: tertiary (as % of government expenditure),16.9849
60,Bermuda,2017,Government expenditure on education (% of government expenditure),7.7735
60,Bermuda,2017,Public expenditure on education (% of GDP),1.5004
64,Bhutan,2010,Expenditure by level of education: primary (as % of government expenditure),29.9332
64,Bhutan,2010,Expenditure by level of education: secondary (as % of government expenditure),53.8765
64,Bhutan,2010,Expenditure by level of education: tertiary (as % of government expenditure),15.1107
64,Bhutan,2010,Government expenditure on education (% of government expenditure),11.0258
64,Bhutan,2010,Public expenditure on education (% of GDP),4.0245
64,Bhutan,2015,Expenditure by level of education: secondary (as % of government expenditure),41.4911
64,Bhutan,2015,Government expenditure on education (% of government expenditure),26.3521
64,Bhutan,2015,Public expenditure on education (% of GDP),7.3219
64,Bhutan,2018,Government expenditure on education (% of government expenditure),22.7665
64,Bhutan,2018,Public expenditure on education (% of GDP),6.6404
76,Brazil,2010,Expenditure by level of education: pre-primary (as % of government expenditure),7.6109
76,Brazil,2010,Expenditure by level of education: primary (as % of government expenditure),31.326
76,Brazil,2010,Expenditure by level of education: secondary (as % of government expenditure),44.6649
76,Brazil,2010,Expenditure by level of education: tertiary (as % of government expenditure),16.3982
76,Brazil,2010,Government expenditure on education (% of government expenditure),14.1602
76,Brazil,2010,Public expenditure on education (% of GDP),5.6488
76,Brazil,2015,Expenditure by level of education: primary (as % of government expenditure),25.6151
76,Brazil,2015,Expenditure by level of education: secondary (as % of government expenditure),41.3708
76,Brazil,2015,Expenditure by level of education: tertiary (as % of government expenditure),21.454
76,Brazil,2015,Government expenditure on education (% of government expenditure),16.2182
76,Brazil,2015,Public expenditure on education (% of GDP),6.2411
92,British Virgin Islands,2010,Expenditure by level of education: pre-primary (as % of government expenditure),0.0513
92,British Virgin Islands,2010,Expenditure by level of education: primary (as % of government expenditure),34.0679
92,British Virgin Islands,2010,Expenditure by level of education: secondary (as % of government expenditure),33.9873
92,British Virgin Islands,2010,Public expenditure on education (% of GDP),3.817
92,British Virgin Islands,2015,Expenditure by level of education: pre-primary (as % of government expenditure),0.0386
92,British Virgin Islands,2015,Expenditure by level of education: primary (as % of government expenditure),16.5641
92,British Virgin Islands,2015,Expenditure by level of education: secondary (as % of government expenditure),19.0398
92,British Virgin Islands,2015,Expenditure by level of education: tertiary (as % of government expenditure),22.1194
92,British Virgin Islands,2015,Public expenditure on education (% of GDP),5.1348
92,British Virgin Islands,2017,Expenditure by level of education: primary (as % of government expenditure),29.8569
92,British Virgin Islands,2017,Expenditure by level of education: secondary (as % of government expenditure),35.0716
92,British Virgin Islands,2017,Expenditure by level of education: tertiary (as % of government expenditure),35.0716
92,British Virgin Islands,2017,Public expenditure on education (% of GDP),2.359
96,Brunei Darussalam,2010,Expenditure by level of education: primary (as % of government expenditure),28.541
96,Brunei Darussalam,2010,Expenditure by level of education: secondary (as % of government expenditure),46.7816
96,Brunei Darussalam,2010,Expenditure by level of education: tertiary (as % of government expenditure),24.3798
96,Brunei Darussalam,2010,Government expenditure on education (% of government expenditure),5.3021
96,Brunei Darussalam,2010,Public expenditure on education (% of GDP),2.0466
100,Bulgaria,2010,Expenditure by level of education: pre-primary (as % of government expenditure),22.5304
100,Bulgaria,2010,Expenditure by level of education: primary (as % of government expenditure),19.5875
100,Bulgaria,2010,Expenditure by level of education: secondary (as % of government expenditure),42.9761
100,Bulgaria,2010,Expenditure by level of education: tertiary (as % of government expenditure),14.8077
100,Bulgaria,2010,Government expenditure on education (% of government expenditure),11.1634
100,Bulgaria,2010,Public expenditure on education (% of GDP),3.8635
100,Bulgaria,2013,Expenditure by level of education: pre-primary (as % of government expenditure),25.3398
100,Bulgaria,2013,Expenditure by level of education: primary (as % of government expenditure),19.6964
100,Bulgaria,2013,Expenditure by level of education: secondary (as % of government expenditure),38.9119
100,Bulgaria,2013,Expenditure by level of education: tertiary (as % of government expenditure),15.9161
100,Bulgaria,2013,Government expenditure on education (% of government expenditure),11.4398
100,Bulgaria,2013,Public expenditure on education (% of GDP),4.0769
854,Burkina Faso,2010,Expenditure by level of education: primary (as % of government expenditure),60.3412
854,Burkina Faso,2010,Expenditure by level of education: secondary (as % of government expenditure),18.0019
854,Burkina Faso,2010,Expenditure by level of education: tertiary (as % of government expenditure),18.8408
854,Burkina Faso,2010,Government expenditure on education (% of government expenditure),16.1728
854,Burkina Faso,2010,Public expenditure on education (% of GDP),3.939
854,Burkina Faso,2015,Expenditure by level of education: pre-primary (as % of government expenditure),0.0737
854,Burkina Faso,2015,Expenditure by level of education: primary (as % of government expenditure),57.868
854,Burkina Faso,2015,Expenditure by level of education: secondary (as % of government expenditure),22.0908
854,Burkina Faso,2015,Expenditure by level of education: tertiary (as % of government expenditure),13.6521
854,Burkina Faso,2015,Government expenditure on education (% of government expenditure),18.0271
854,Burkina Faso,2015,Public expenditure on education (% of GDP),4.1661
854,Burkina Faso,2018,Government expenditure on education (% of government expenditure),22.6612
854,Burkina Faso,2018,Public expenditure on education (% of GDP),6.0361
108,Burundi,2010,Expenditure by level of education: pre-primary (as % of government expenditure),0.0233
108,Burundi,2010,Expenditure by level of education: primary (as % of government expenditure),45.4176
108,Burundi,2010,Expenditure by level of education: secondary (as % of government expenditure),27.9172
108,Burundi,2010,Expenditure by level of education: tertiary (as % of government expenditure),18.0336
108,Burundi,2010,Government expenditure on education (% of government expenditure),16.5881
108,Burundi,2010,Public expenditure on education (% of GDP),6.7753
108,Burundi,2013,Expenditure by level of education: pre-primary (as % of government expenditure),0.0277
108,Burundi,2013,Expenditure by level of education: primary (as % of government expenditure),45.43
108,Burundi,2013,Expenditure by level of education: secondary (as % of government expenditure),26.8172
108,Burundi,2013,Expenditure by level of education: tertiary (as % of government expenditure),24.2337
108,Burundi,2013,Government expenditure on education (% of government expenditure),17.2433
108,Burundi,2013,Public expenditure on education (% of GDP),5.9954
108,Burundi,2015,Government expenditure on education (% of government expenditure),24.2166
108,Burundi,2015,Public expenditure on education (% of GDP),6.3705
108,Burundi,2018,Government expenditure on education (% of government expenditure),19.9199
108,Burundi,2018,Public expenditure on education (% of GDP),5.0108
132,Cabo Verde,2010,Government expenditure on education (% of government expenditure),14.2169
132,Cabo Verde,2010,Public expenditure on education (% of GDP),5.5673
132,Cabo Verde,2015,Expenditure by level of education: pre-primary (as % of government expenditure),1.1863
132,Cabo Verde,2015,Expenditure by level of education: primary (as % of government expenditure),39.4476
132,Cabo Verde,2015,Expenditure by level of education: secondary (as % of government expenditure),39.5904
132,Cabo Verde,2015,Expenditure by level of education: tertiary (as % of government expenditure),18.4234
132,Cabo Verde,2015,Government expenditure on education (% of government expenditure),16.7482
132,Cabo Verde,2015,Public expenditure on education (% of GDP),5.2669
132,Cabo Verde,2017,Expenditure by level of education: pre-primary (as % of government expenditure),1.0347
132,Cabo Verde,2017,Expenditure by level of education: primary (as % of government expenditure),38.0945
132,Cabo Verde,2017,Expenditure by level of education: secondary (as % of government expenditure),39.9285
132,Cabo Verde,2017,Expenditure by level of education: tertiary (as % of government expenditure),17.1511
132,Cabo Verde,2017,Government expenditure on education (% of government expenditure),16.4126
132,Cabo Verde,2017,Public expenditure on education (% of GDP),5.1732
116,Cambodia,2010,Expenditure by level of education: pre-primary (as % of government expenditure),1.722
116,Cambodia,2010,Expenditure by level of education: primary (as % of government expenditure),49.9629
116,Cambodia,2010,Expenditure by level of education: secondary (as % of government expenditure),42.4684
116,Cambodia,2010,Expenditure by level of education: tertiary (as % of government expenditure),5.8467
116,Cambodia,2010,Government expenditure on education (% of government expenditure),7.3375
116,Cambodia,2010,Public expenditure on education (% of GDP),1.5338
116,Cambodia,2013,Expenditure by level of education: pre-primary (as % of government expenditure),2.657
116,Cambodia,2013,Expenditure by level of education: primary (as % of government expenditure),49.7035
116,Cambodia,2013,Expenditure by level of education: secondary (as % of government expenditure),41.5395
116,Cambodia,2013,Expenditure by level of education: tertiary (as % of government expenditure),6.1
116,Cambodia,2013,Government expenditure on education (% of government expenditure),9.5971
116,Cambodia,2013,Public expenditure on education (% of GDP),2.0505
116,Cambodia,2018,Government expenditure on education (% of government expenditure),8.839
116,Cambodia,2018,Public expenditure on education (% of GDP),2.1629
120,Cameroon,2010,Expenditure by level of education: pre-primary (as % of government expenditure),3.8944
120,Cameroon,2010,Expenditure by level of education: primary (as % of government expenditure),34.1618
120,Cameroon,2010,Expenditure by level of education: secondary (as % of government expenditure),52.739
120,Cameroon,2010,Expenditure by level of education: tertiary (as % of government expenditure),9.0428
120,Cameroon,2010,Government expenditure on education (% of government expenditure),18.7539
120,Cameroon,2010,Public expenditure on education (% of GDP),2.9937
120,Cameroon,2013,Expenditure by level of education: pre-primary (as % of government expenditure),4.0059
120,Cameroon,2013,Expenditure by level of education: primary (as % of government expenditure),33.8793
120,Cameroon,2013,Expenditure by level of education: tertiary (as % of government expenditure),10.2072
120,Cameroon,2013,Government expenditure on education (% of government expenditure),13.825
120,Cameroon,2013,Public expenditure on education (% of GDP),2.768
120,Cameroon,2015,Government expenditure on education (% of government expenditure),13.244
120,Cameroon,2015,Public expenditure on education (% of GDP),2.7681
120,Cameroon,2018,Government expenditure on education (% of government expenditure),16.8832
120,Cameroon,2018,Public expenditure on education (% of GDP),3.1453
124,Canada,2010,Expenditure by level of education: tertiary (as % of government expenditure),35.3895
124,Canada,2010,Government expenditure on education (% of government expenditure),12.336
124,Canada,2010,Public expenditure on education (% of GDP),5.3699
140,Central African Republic,2010,Expenditure by level of education: pre-primary (as % of government expenditure),2.2669
140,Central African Republic,2010,Expenditure by level of education: primary (as % of government expenditure),53.264
140,Central African Republic,2010,Expenditure by level of education: secondary (as % of government expenditure),23.995
140,Central African Republic,2010,Expenditure by level of education: tertiary (as % of government expenditure),20.474
140,Central African Republic,2010,Government expenditure on education (% of government expenditure),6.4754
140,Central African Republic,2010,Public expenditure on education (% of GDP),1.1176
148,Chad,2010,Expenditure by level of education: pre-primary (as % of government expenditure),0.3705
148,Chad,2010,Expenditure by level of education: primary (as % of government expenditure),51.6193
148,Chad,2010,Expenditure by level of education: secondary (as % of government expenditure),27.4058
148,Chad,2010,Expenditure by level of education: tertiary (as % of government expenditure),19.7587
148,Chad,2010,Government expenditure on education (% of government expenditure),8.1193
148,Chad,2010,Public expenditure on education (% of GDP),1.9819
148,Chad,2013,Expenditure by level of education: secondary (as % of government expenditure),24.7124
148,Chad,2013,Expenditure by level of education: tertiary (as % of government expenditure),31.7008
148,Chad,2013,Government expenditure on education (% of government expenditure),12.4615
148,Chad,2013,Public expenditure on education (% of GDP),2.8507
148,Chad,2018,Government expenditure on education (% of government expenditure),17.2146
148,Chad,2018,Public expenditure on education (% of GDP),2.2419
152,Chile,2010,Expenditure by level of education: pre-primary (as % of government expenditure),13.4022
152,Chile,2010,Expenditure by level of education: primary (as % of government expenditure),31.7354
152,Chile,2010,Expenditure by level of education: secondary (as % of government expenditure),32.5325
152,Chile,2010,Expenditure by level of education: tertiary (as % of government expenditure),22.33
152,Chile,2010,Government expenditure on education (% of government expenditure),17.8436
152,Chile,2010,Public expenditure on education (% of GDP),4.1621
152,Chile,2015,Expenditure by level of education: pre-primary (as % of government expenditure),13.1824
152,Chile,2015,Expenditure by level of education: primary (as % of government expenditure),25.6148
152,Chile,2015,Expenditure by level of education: secondary (as % of government expenditure),29.3654
152,Chile,2015,Expenditure by level of education: tertiary (as % of government expenditure),25.6819
152,Chile,2015,Government expenditure on education (% of government expenditure),19.5941
152,Chile,2015,Public expenditure on education (% of GDP),4.8753
152,Chile,2017,Expenditure by level of education: pre-primary (as % of government expenditure),13.8014
152,Chile,2017,Expenditure by level of education: primary (as % of government expenditure),27.9077
152,Chile,2017,Expenditure by level of education: secondary (as % of government expenditure),28.4703
152,Chile,2017,Expenditure by level of education: tertiary (as % of government expenditure),25.1536
152,Chile,2017,Government expenditure on education (% of government expenditure),21.2996
152,Chile,2017,Public expenditure on education (% of GDP),5.4027
344,"China, Hong Kong SAR",2010,Expenditure by level of education: pre-primary (as % of government expenditure),3.8221
344,"China, Hong Kong SAR",2010,Expenditure by level of education: primary (as % of government expenditure),20.9306
344,"China, Hong Kong SAR",2010,Expenditure by level of education: secondary (as % of government expenditure),35.5374
344,"China, Hong Kong SAR",2010,Expenditure by level of education: tertiary (as % of government expenditure),27.7782
344,"China, Hong Kong SAR",2010,Government expenditure on education (% of government expenditure),19.9094
344,"China, Hong Kong SAR",2010,Public expenditure on education (% of GDP),3.51
